Accion,Actividad,Categoria,Emocion,person,MidHip_x,MidHip_y,RHip_x,RHip_y,RKnee_x,RKnee_y,LHip_x,LHip_y,LKnee_x,LKnee_y,MidHip_x_T-2,MidHip_x_T-4,MidHip_x_T-6,MidHip_x_T-8,MidHip_y_T-2,MidHip_y_T-4,MidHip_y_T-6,MidHip_y_T-8,RHip_x_T-2,RHip_x_T-4,RHip_x_T-6,RHip_x_T-8,RHip_y_T-2,RHip_y_T-4,RHip_y_T-6,RHip_y_T-8,RKnee_x_T-2,RKnee_x_T-4,RKnee_x_T-6,RKnee_x_T-8,RKnee_y_T-2,RKnee_y_T-4,RKnee_y_T-6,RKnee_y_T-8,LHip_x_T-2,LHip_x_T-4,LHip_x_T-6,LHip_x_T-8,LHip_y_T-2,LHip_y_T-4,LHip_y_T-6,LHip_y_T-8,LKnee_x_T-2,LKnee_x_T-4,LKnee_x_T-6,LKnee_x_T-8,LKnee_y_T-2,LKnee_y_T-4,LKnee_y_T-6,LKnee_y_T-8
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,354.30199999999996,642.025,336.67,668.467,436.504,661.125,373.36300000000006,614.128,498.167,618.555,349.88199999999995,345.509,346.967,346.95099999999996,640.569,640.55,639.091,639.095,332.26800000000003,327.875,330.792,330.795,666.9939999999999,666.972,665.5369999999999,668.4630000000001,435.029,418.88199999999995,427.694,410.07800000000003,652.319,649.354,661.112,664.056,370.43,367.49199999999996,367.505,366.041,612.682,612.686,611.195,612.651,498.162,480.54699999999997,480.55,446.776,621.467,617.0880000000001,622.955,611.215
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,357.217,642.045,338.164,669.925,436.5,675.7810000000001,374.86199999999997,614.141,498.17400000000004,618.555,354.291,346.965,346.96,344.014,640.576,640.555,640.535,639.0840000000001,335.20599999999996,329.348,329.33099999999996,324.953,666.987,666.988,665.523,666.992,439.434,437.97900000000004,433.569,410.083,661.1210000000001,650.835,652.322,658.179,373.36400000000003,367.51099999999997,367.52,363.11400000000003,614.129,612.68,612.669,611.191,496.699,495.221,493.755,480.543,621.48,621.469,622.941,624.399
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,360.181,642.033,342.56,668.453,424.76199999999994,713.965,380.735,617.066,458.532,634.684,354.30199999999996,349.88199999999995,345.509,346.967,642.025,640.569,640.55,639.091,336.67,332.26800000000003,327.875,330.792,668.467,666.9939999999999,666.972,665.5369999999999,436.504,435.029,418.88199999999995,427.694,661.125,652.319,649.354,661.112,373.36300000000006,370.43,367.49199999999996,367.505,614.128,612.682,612.686,611.195,498.167,498.162,480.54699999999997,480.55,618.555,621.467,617.0880000000001,622.955
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,360.195,642.021,344.00199999999995,668.465,423.292,712.4939999999999,382.176,615.616,490.82,624.41,357.217,354.291,346.965,346.96,642.045,640.576,640.555,640.535,338.164,335.20599999999996,329.348,329.33099999999996,669.925,666.987,666.988,665.523,436.5,439.434,437.97900000000004,433.569,675.7810000000001,661.1210000000001,650.835,652.322,374.86199999999997,373.36400000000003,367.51099999999997,367.52,614.141,614.129,612.68,612.669,498.17400000000004,496.699,495.221,493.755,618.555,621.48,621.469,622.941
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,363.091,644.955,344.022,671.3939999999999,417.41900000000004,733.041,383.67199999999997,620.02,459.999,656.7080000000001,360.181,354.30199999999996,349.88199999999995,345.509,642.033,642.025,640.569,640.55,342.56,336.67,332.26800000000003,327.875,668.453,668.467,666.9939999999999,666.972,424.76199999999994,436.504,435.029,418.88199999999995,713.965,661.125,652.319,649.354,380.735,373.36300000000006,370.43,367.49199999999996,617.066,614.128,612.682,612.686,458.532,498.167,498.162,480.54699999999997,634.684,618.555,621.467,617.0880000000001
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,367.49800000000005,646.42,349.88699999999994,671.3789999999999,420.36400000000003,740.3919999999999,386.597,622.952,459.98800000000006,674.328,360.195,357.217,354.291,346.965,642.021,642.045,640.576,640.555,344.00199999999995,338.164,335.20599999999996,329.348,668.465,669.925,666.987,666.988,423.292,436.5,439.434,437.97900000000004,712.4939999999999,675.7810000000001,661.1210000000001,650.835,382.176,374.86199999999997,373.36400000000003,367.51099999999997,615.616,614.141,614.129,612.68,490.82,498.17400000000004,496.699,495.221,624.41,618.555,621.48,621.469
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,367.499,646.447,349.89599999999996,672.845,421.835,741.8510000000001,386.606,624.399,454.11300000000006,643.5,363.091,360.181,354.30199999999996,349.88199999999995,644.955,642.033,642.025,640.569,344.022,342.56,336.67,332.26800000000003,671.3939999999999,668.453,668.467,666.9939999999999,417.41900000000004,424.76199999999994,436.504,435.029,733.041,713.965,661.125,652.319,383.67199999999997,380.735,373.36300000000006,370.43,620.02,617.066,614.128,612.682,459.999,458.532,498.167,498.162,656.7080000000001,634.684,618.555,621.467
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,363.116,647.914,344.026,674.304,423.298,737.445,386.59,627.331,465.86699999999996,672.847,367.49800000000005,360.195,357.217,354.291,646.42,642.021,642.045,640.576,349.88699999999994,344.00199999999995,338.164,335.20599999999996,671.3789999999999,668.465,669.925,666.987,420.36400000000003,423.292,436.5,439.434,740.3919999999999,712.4939999999999,675.7810000000001,661.1210000000001,386.597,382.176,374.86199999999997,373.36400000000003,622.952,615.616,614.141,614.129,459.98800000000006,490.82,498.17400000000004,496.699,674.328,624.41,618.555,621.48
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,367.49199999999996,646.438,348.417,672.847,430.63800000000003,725.703,388.07199999999995,624.398,505.48800000000006,605.326,367.499,363.091,360.181,354.30199999999996,646.447,644.955,642.033,642.025,349.89599999999996,344.022,342.56,336.67,672.845,671.3939999999999,668.453,668.467,421.835,417.41900000000004,424.76199999999994,436.504,741.8510000000001,733.041,713.965,661.125,386.606,383.67199999999997,380.735,373.36300000000006,624.399,620.02,617.066,614.128,454.11300000000006,459.999,458.532,498.167,643.5,656.7080000000001,634.684,618.555
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,368.985,643.486,351.355,669.923,451.17800000000005,681.664,389.543,615.6030000000001,506.98400000000004,609.726,363.116,367.49800000000005,360.195,357.217,647.914,646.42,642.021,642.045,344.026,349.88699999999994,344.00199999999995,338.164,674.304,671.3789999999999,668.465,669.925,423.298,420.36400000000003,423.292,436.5,737.445,740.3919999999999,712.4939999999999,675.7810000000001,386.59,386.597,382.176,374.86199999999997,627.331,622.952,615.616,614.141,465.86699999999996,459.98800000000006,490.82,498.17400000000004,672.847,674.328,624.41,618.555
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,366.04,642.025,344.029,666.985,429.167,716.898,389.51599999999996,615.61,505.50300000000004,605.327,367.49199999999996,367.499,363.091,360.181,646.438,646.447,644.955,642.033,348.417,349.89599999999996,344.022,342.56,672.847,672.845,671.3939999999999,668.453,430.63800000000003,421.835,417.41900000000004,424.76199999999994,725.703,741.8510000000001,733.041,713.965,388.07199999999995,386.606,383.67199999999997,380.735,624.398,624.399,620.02,617.066,505.48800000000006,454.11300000000006,459.999,458.532,605.326,643.5,656.7080000000001,634.684
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,368.978,631.749,346.963,659.637,430.635,715.427,390.99199999999996,605.337,511.37800000000004,615.599,368.985,363.116,367.49800000000005,360.195,643.486,647.914,646.42,642.021,351.355,344.026,349.88699999999994,344.00199999999995,669.923,674.304,671.3789999999999,668.465,451.17800000000005,423.298,420.36400000000003,423.292,681.664,737.445,740.3919999999999,712.4939999999999,389.543,386.59,386.597,382.176,615.6030000000001,627.331,622.952,615.616,506.98400000000004,465.86699999999996,459.98800000000006,490.82,609.726,672.847,674.328,624.41
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,367.517,628.819,344.022,653.763,0.0,0.0,391.004,603.861,0.0,0.0,366.04,367.49199999999996,367.499,363.091,642.025,646.438,646.447,644.955,344.029,348.417,349.89599999999996,344.022,666.985,672.847,672.845,671.3939999999999,429.167,430.63800000000003,421.835,417.41900000000004,716.898,725.703,741.8510000000001,733.041,389.51599999999996,388.07199999999995,386.606,383.67199999999997,615.61,624.398,624.399,620.02,505.50300000000004,505.48800000000006,454.11300000000006,459.999,605.327,605.326,643.5,656.7080000000001
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,364.57099999999997,628.813,342.545,649.372,0.0,0.0,389.527,606.789,0.0,0.0,368.978,368.985,363.116,367.49800000000005,631.749,643.486,647.914,646.42,346.963,351.355,344.026,349.88699999999994,659.637,669.923,674.304,671.3789999999999,430.635,451.17800000000005,423.298,420.36400000000003,715.427,681.664,737.445,740.3919999999999,390.99199999999996,389.543,386.59,386.597,605.337,615.6030000000001,627.331,622.952,511.37800000000004,506.98400000000004,465.86699999999996,459.98800000000006,615.599,609.726,672.847,674.328
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,367.506,620.018,345.491,643.487,0.0,0.0,390.98900000000003,597.975,0.0,0.0,367.517,366.04,367.49199999999996,367.499,628.819,642.025,646.438,646.447,344.022,344.029,348.417,349.89599999999996,653.763,666.985,672.847,672.845,0.0,429.167,430.63800000000003,421.835,0.0,716.898,725.703,741.8510000000001,391.004,389.51599999999996,388.07199999999995,386.606,603.861,615.61,624.398,624.399,0.0,505.50300000000004,505.48800000000006,454.11300000000006,0.0,605.327,605.326,643.5
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,368.978,606.7909999999999,348.426,628.82,0.0,0.0,392.452,583.306,0.0,0.0,364.57099999999997,368.978,368.985,363.116,628.813,631.749,643.486,647.914,342.545,346.963,351.355,344.026,649.372,659.637,669.923,674.304,0.0,430.635,451.17800000000005,423.298,0.0,715.427,681.664,737.445,389.527,390.99199999999996,389.543,386.59,606.789,605.337,615.6030000000001,627.331,0.0,511.37800000000004,506.98400000000004,465.86699999999996,0.0,615.599,609.726,672.847
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,374.841,597.994,357.22,622.941,0.0,0.0,396.86699999999996,577.422,0.0,0.0,367.506,367.517,366.04,367.49199999999996,620.018,628.819,642.025,646.438,345.491,344.022,344.029,348.417,643.487,653.763,666.985,672.847,0.0,0.0,429.167,430.63800000000003,0.0,0.0,716.898,725.703,390.98900000000003,391.004,389.51599999999996,388.07199999999995,597.975,603.861,615.61,624.398,0.0,0.0,505.50300000000004,505.48800000000006,0.0,0.0,605.327,605.326
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,382.195,584.7769999999999,361.63300000000004,609.731,440.908,680.196,404.21,561.2909999999999,487.86400000000003,595.078,368.978,364.57099999999997,368.978,368.985,606.7909999999999,628.813,631.749,643.486,348.426,342.545,346.963,351.355,628.82,649.372,659.637,669.923,0.0,0.0,430.635,451.17800000000005,0.0,0.0,715.427,681.664,392.452,389.527,390.99199999999996,389.543,583.306,606.789,605.337,615.6030000000001,0.0,0.0,511.37800000000004,506.98400000000004,0.0,0.0,615.599,609.726
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,380.72,574.503,360.17199999999997,596.526,445.30699999999996,643.495,402.733,550.998,484.959,586.259,374.841,367.506,367.517,366.04,597.994,620.018,628.819,642.025,357.22,345.491,344.022,344.029,622.941,643.487,653.763,666.985,0.0,0.0,0.0,429.167,0.0,0.0,0.0,716.898,396.86699999999996,390.98900000000003,391.004,389.51599999999996,577.422,597.975,603.861,615.61,0.0,0.0,0.0,505.50300000000004,0.0,0.0,0.0,605.327
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,367.51,564.221,351.36,589.18,442.37699999999995,622.9490000000001,386.582,534.871,484.94300000000004,580.376,382.195,368.978,364.57099999999997,368.978,584.7769999999999,606.7909999999999,628.813,631.749,361.63300000000004,348.426,342.545,346.963,609.731,628.82,649.372,659.637,440.908,0.0,0.0,430.635,680.196,0.0,0.0,715.427,404.21,392.452,389.527,390.99199999999996,561.2909999999999,583.306,606.789,605.337,487.86400000000003,0.0,0.0,511.37800000000004,595.078,0.0,0.0,615.599
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,390.98400000000004,577.4169999999999,371.911,600.9159999999999,446.778,644.961,411.533,553.946,486.39099999999996,577.45,380.72,374.841,367.506,367.517,574.503,597.994,620.018,628.819,360.17199999999997,357.22,345.491,344.022,596.526,622.941,643.487,653.763,445.30699999999996,0.0,0.0,0.0,643.495,0.0,0.0,0.0,402.733,396.86699999999996,390.98900000000003,391.004,550.998,577.422,597.975,603.861,484.959,0.0,0.0,0.0,586.259,0.0,0.0,0.0
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,390.98900000000003,574.505,373.39,599.4630000000001,457.046,665.512,410.08099999999996,551.002,486.412,571.592,367.51,382.195,368.978,364.57099999999997,564.221,584.7769999999999,606.7909999999999,628.813,351.36,361.63300000000004,348.426,342.545,589.18,609.731,628.82,649.372,442.37699999999995,440.908,0.0,0.0,622.9490000000001,680.196,0.0,0.0,386.582,404.21,392.452,389.527,534.871,561.2909999999999,583.306,606.789,484.94300000000004,487.86400000000003,0.0,0.0,580.376,595.078,0.0,0.0
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,389.533,578.908,371.92900000000003,603.849,443.842,675.794,404.209,548.076,483.48400000000004,583.303,390.98400000000004,380.72,374.841,367.506,577.4169999999999,574.503,597.994,620.018,371.911,360.17199999999997,357.22,345.491,600.9159999999999,596.526,622.941,643.487,446.778,445.30699999999996,0.0,0.0,644.961,643.495,0.0,0.0,411.533,402.733,396.86699999999996,390.98900000000003,553.946,550.998,577.422,597.975,486.39099999999996,484.959,0.0,0.0,577.45,586.259,0.0,0.0
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,391.009,581.836,380.715,600.929,440.897,674.332,408.608,564.217,470.26800000000003,655.239,390.98900000000003,367.51,382.195,368.978,574.505,564.221,584.7769999999999,606.7909999999999,373.39,351.36,361.63300000000004,348.426,599.4630000000001,589.18,609.731,628.82,457.046,442.37699999999995,440.908,0.0,665.512,622.9490000000001,680.196,0.0,410.08099999999996,386.582,404.21,392.452,551.002,534.871,561.2909999999999,583.306,486.412,484.94300000000004,487.86400000000003,0.0,571.592,580.376,595.078,0.0
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,395.408,587.71,388.04400000000004,603.845,451.17400000000004,674.326,410.077,565.697,486.412,625.881,389.533,390.98400000000004,380.72,374.841,578.908,577.4169999999999,574.503,597.994,371.92900000000003,371.911,360.17199999999997,357.22,603.849,600.9159999999999,596.526,622.941,443.842,446.778,445.30699999999996,0.0,675.794,644.961,643.495,0.0,404.209,411.533,402.733,396.86699999999996,548.076,553.946,550.998,577.422,483.48400000000004,486.39099999999996,484.959,0.0,583.303,577.45,586.259,0.0
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,398.345,586.243,388.064,602.386,452.648,675.785,411.543,568.622,473.204,646.4259999999999,391.009,390.98900000000003,367.51,382.195,581.836,574.505,564.221,584.7769999999999,380.715,373.39,351.36,361.63300000000004,600.929,599.4630000000001,589.18,609.731,440.897,457.046,442.37699999999995,440.908,674.332,665.512,622.9490000000001,680.196,408.608,410.08099999999996,386.582,404.21,564.217,551.002,534.871,561.2909999999999,470.26800000000003,486.412,484.94300000000004,487.86400000000003,655.239,571.592,580.376,595.078
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,404.194,573.038,391.01300000000003,593.602,452.653,665.529,415.962,553.935,483.50199999999995,556.884,395.408,389.533,390.98400000000004,380.72,587.71,578.908,577.4169999999999,574.503,388.04400000000004,371.92900000000003,371.911,360.17199999999997,603.845,603.849,600.9159999999999,596.526,451.17400000000004,443.842,446.778,445.30699999999996,674.326,675.794,644.961,643.495,410.077,404.209,411.533,402.733,565.697,548.076,553.946,550.998,486.412,483.48400000000004,486.39099999999996,484.959,625.881,583.303,577.45,586.259
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,408.602,567.174,395.395,590.639,451.17800000000005,668.452,423.30300000000005,548.063,480.531,555.4019999999999,398.345,391.009,390.98900000000003,367.51,586.243,581.836,574.505,564.221,388.064,380.715,373.39,351.36,602.386,600.929,599.4630000000001,589.18,452.648,440.897,457.046,442.37699999999995,675.785,674.332,665.512,622.9490000000001,411.543,408.608,410.08099999999996,386.582,568.622,564.217,551.002,534.871,473.204,470.26800000000003,486.412,484.94300000000004,646.4259999999999,655.239,571.592,580.376
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,415.926,562.762,401.282,586.237,454.13300000000004,665.515,430.653,543.648,482.029,556.8969999999999,404.194,395.408,389.533,390.98400000000004,573.038,587.71,578.908,577.4169999999999,391.01300000000003,388.04400000000004,371.92900000000003,371.911,593.602,603.845,603.849,600.9159999999999,452.653,451.17400000000004,443.842,446.778,665.529,674.326,675.794,644.961,415.962,410.077,404.209,411.533,553.935,565.697,548.076,553.946,483.50199999999995,486.412,483.48400000000004,486.39099999999996,556.884,625.881,583.303,577.45
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,427.681,558.34,407.149,580.381,464.392,661.115,445.31699999999995,534.869,518.715,603.867,408.602,398.345,391.009,390.98900000000003,567.174,586.243,581.836,574.505,395.395,388.064,380.715,373.39,590.639,602.386,600.929,599.4630000000001,451.17800000000005,452.648,440.897,457.046,668.452,675.785,674.332,665.512,423.30300000000005,411.543,408.608,410.08099999999996,548.063,568.622,564.217,551.002,480.531,473.204,470.26800000000003,486.412,555.4019999999999,646.4259999999999,655.239,571.592
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,437.971,561.2819999999999,418.889,583.295,468.81300000000005,668.45,457.04699999999997,539.269,524.578,617.063,415.926,404.194,395.408,389.533,562.762,573.038,587.71,578.908,401.282,391.01300000000003,388.04400000000004,371.92900000000003,586.237,593.602,603.845,603.849,454.13300000000004,452.653,451.17400000000004,443.842,665.515,665.529,674.326,675.794,430.653,415.962,410.077,404.209,543.648,553.935,565.697,548.076,482.029,483.50199999999995,486.412,483.48400000000004,556.8969999999999,556.884,625.881,583.303
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,446.767,561.2819999999999,429.154,580.388,479.07300000000004,664.057,464.381,542.193,527.531,624.41,427.681,408.602,398.345,391.009,558.34,567.174,586.243,581.836,407.149,395.395,388.064,380.715,580.381,590.639,602.386,600.929,464.392,451.17800000000005,452.648,440.897,661.115,668.452,675.785,674.332,445.31699999999995,423.30300000000005,411.543,408.608,534.869,548.063,568.622,564.217,518.715,480.531,473.204,470.26800000000003,603.867,555.4019999999999,646.4259999999999,655.239
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,451.17199999999997,555.4209999999999,433.54900000000004,575.962,480.54699999999997,661.1160000000001,465.884,534.864,527.513,620.014,437.971,415.926,404.194,395.408,561.2819999999999,562.762,573.038,587.71,418.889,401.282,391.01300000000003,388.04400000000004,583.295,586.237,593.602,603.845,468.81300000000005,454.13300000000004,452.653,451.17400000000004,668.45,665.515,665.529,674.326,457.04699999999997,430.653,415.962,410.077,539.269,543.648,553.935,565.697,524.578,482.029,483.50199999999995,486.412,617.063,556.8969999999999,556.884,625.881
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,454.15,549.543,439.42800000000005,568.615,487.89099999999996,656.716,471.727,531.9119999999999,529.003,625.865,446.767,427.681,408.602,398.345,561.2819999999999,558.34,567.174,586.243,429.154,407.149,395.395,388.064,580.388,580.381,590.639,602.386,479.07300000000004,464.392,451.17800000000005,452.648,664.057,661.115,668.452,675.785,464.381,445.31699999999995,423.30300000000005,411.543,542.193,534.869,548.063,568.622,527.531,518.715,480.531,473.204,624.41,603.867,555.4019999999999,646.4259999999999
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,460.009,545.139,449.70599999999996,561.289,498.16,655.239,474.67800000000005,526.043,531.911,627.3330000000001,451.17199999999997,437.971,415.926,404.194,555.4209999999999,561.2819999999999,562.762,573.038,433.54900000000004,418.889,401.282,391.01300000000003,575.962,583.295,586.237,593.602,480.54699999999997,468.81300000000005,454.13300000000004,452.653,661.1160000000001,668.45,665.515,665.529,465.884,457.04699999999997,430.653,415.962,534.864,539.269,543.648,553.935,527.513,524.578,482.029,483.50199999999995,620.014,617.063,556.8969999999999,556.884
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,464.4,534.8530000000001,452.63599999999997,552.469,495.22900000000004,644.966,479.089,517.248,531.935,617.071,454.15,446.767,427.681,408.602,549.543,561.2819999999999,558.34,567.174,439.42800000000005,429.154,407.149,395.395,568.615,580.388,580.381,590.639,487.89099999999996,479.07300000000004,464.392,451.17800000000005,656.716,664.057,661.115,668.452,471.727,464.381,445.31699999999995,423.30300000000005,531.9119999999999,542.193,534.869,548.063,529.003,527.531,518.715,480.531,625.865,624.41,603.867,555.4019999999999
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,468.788,524.596,457.059,540.742,499.63,637.625,481.99800000000005,505.50800000000004,530.461,614.132,460.009,451.17199999999997,437.971,415.926,545.139,555.4209999999999,561.2819999999999,562.762,449.70599999999996,433.54900000000004,418.889,401.282,561.289,575.962,583.295,586.237,498.16,480.54699999999997,468.81300000000005,454.13300000000004,655.239,661.1160000000001,668.45,665.515,474.67800000000005,465.884,457.04699999999997,430.653,526.043,534.864,539.269,543.648,531.911,527.513,524.578,482.029,627.3330000000001,620.014,617.063,556.8969999999999
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,473.189,518.7040000000001,461.44699999999995,533.398,504.029,630.297,484.95099999999996,499.61400000000003,531.929,611.2,464.4,454.15,446.767,427.681,534.8530000000001,549.543,561.2819999999999,558.34,452.63599999999997,439.42800000000005,429.154,407.149,552.469,568.615,580.388,580.381,495.22900000000004,487.89099999999996,479.07300000000004,464.392,644.966,656.716,664.057,661.115,479.089,471.727,464.381,445.31699999999995,517.248,531.9119999999999,542.193,534.869,531.935,529.003,527.531,518.715,617.071,625.865,624.41,603.867
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,474.69,508.434,465.85699999999997,523.116,512.8430000000001,625.871,484.966,490.82599999999996,531.911,609.7280000000001,468.788,460.009,451.17199999999997,437.971,524.596,545.139,555.4209999999999,561.2819999999999,457.059,449.70599999999996,433.54900000000004,418.889,540.742,561.289,575.962,583.295,499.63,498.16,480.54699999999997,468.81300000000005,637.625,655.239,661.1160000000001,668.45,481.99800000000005,474.67800000000005,465.884,457.04699999999997,505.50800000000004,526.043,534.864,539.269,530.461,531.911,527.513,524.578,614.132,627.3330000000001,620.014,617.063
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,477.616,499.645,468.80400000000003,512.849,521.629,609.724,486.434,483.473,524.59,597.979,473.189,464.4,454.15,446.767,518.7040000000001,534.8530000000001,549.543,561.2819999999999,461.44699999999995,452.63599999999997,439.42800000000005,429.154,533.398,552.469,568.615,580.388,504.029,495.22900000000004,487.89099999999996,479.07300000000004,630.297,644.966,656.716,664.057,484.95099999999996,479.089,471.727,464.381,499.61400000000003,517.248,531.9119999999999,542.193,531.929,531.935,529.003,527.531,611.2,617.071,625.865,624.41
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,481.99,493.75199999999995,474.676,505.49699999999996,531.935,600.924,487.89599999999996,476.156,530.47,592.111,474.69,468.788,460.009,451.17199999999997,508.434,524.596,545.139,555.4209999999999,465.85699999999997,457.059,449.70599999999996,433.54900000000004,523.116,540.742,561.289,575.962,512.8430000000001,499.63,498.16,480.54699999999997,625.871,637.625,655.239,661.1160000000001,484.966,481.99800000000005,474.67800000000005,465.884,490.82599999999996,505.50800000000004,526.043,534.864,531.911,530.461,531.911,527.513,609.7280000000001,614.132,627.3330000000001,620.014
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,484.95599999999996,487.874,480.56,501.102,536.331,590.654,493.754,473.209,540.729,577.428,477.616,473.189,464.4,454.15,499.645,518.7040000000001,534.8530000000001,549.543,468.80400000000003,461.44699999999995,452.63599999999997,439.42800000000005,512.849,533.398,552.469,568.615,521.629,504.029,495.22900000000004,487.89099999999996,609.724,630.297,644.966,656.716,486.434,484.95099999999996,479.089,471.727,483.473,499.61400000000003,517.248,531.9119999999999,524.59,531.929,531.935,529.003,597.979,611.2,617.071,625.865
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,487.884,484.94599999999997,484.967,496.69,545.123,581.854,498.163,471.731,548.07,571.563,481.99,474.69,468.788,460.009,493.75199999999995,508.434,524.596,545.139,474.676,465.85699999999997,457.059,449.70599999999996,505.49699999999996,523.116,540.742,561.289,531.935,512.8430000000001,499.63,498.16,600.924,625.871,637.625,655.239,487.89599999999996,484.966,481.99800000000005,474.67800000000005,476.156,490.82599999999996,505.50800000000004,526.043,530.47,531.911,530.461,531.911,592.111,609.7280000000001,614.132,627.3330000000001
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,495.214,480.55300000000005,490.819,487.88699999999994,555.3969999999999,580.38,501.10400000000004,464.405,555.4019999999999,571.562,484.95599999999996,477.616,473.189,464.4,487.874,499.645,518.7040000000001,534.8530000000001,480.56,468.80400000000003,461.44699999999995,452.63599999999997,501.102,512.849,533.398,552.469,536.331,521.629,504.029,495.22900000000004,590.654,609.724,630.297,644.966,493.754,486.434,484.95099999999996,479.089,473.209,483.473,499.61400000000003,517.248,540.729,524.59,531.929,531.935,577.428,597.979,611.2,617.071
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,492.30300000000005,482.004,498.17400000000004,484.968,568.617,568.633,483.49,482.001,524.5880000000001,592.1030000000001,487.884,481.99,474.69,468.788,484.94599999999997,493.75199999999995,508.434,524.596,484.967,474.676,465.85699999999997,457.059,496.69,505.49699999999996,523.116,540.742,545.123,531.935,512.8430000000001,499.63,581.854,600.924,625.871,637.625,498.163,487.89599999999996,484.966,481.99800000000005,471.731,476.156,490.82599999999996,505.50800000000004,548.07,530.47,531.911,530.461,571.563,592.111,609.7280000000001,614.132
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,498.168,479.07300000000004,501.119,483.49300000000005,575.98,564.211,486.411,479.07300000000004,526.05,581.845,495.214,484.95599999999996,477.616,473.189,480.55300000000005,487.874,499.645,518.7040000000001,490.819,480.56,468.80400000000003,461.44699999999995,487.88699999999994,501.102,512.849,533.398,555.3969999999999,536.331,521.629,504.029,580.38,590.654,609.724,630.297,501.10400000000004,493.754,486.434,484.95099999999996,464.405,473.209,483.473,499.61400000000003,555.4019999999999,540.729,524.59,531.929,571.562,577.428,597.979,611.2
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,498.14599999999996,479.07,508.418,482.00300000000004,577.423,556.908,480.55800000000005,477.615,520.1619999999999,584.776,492.30300000000005,487.884,481.99,474.69,482.004,484.94599999999997,493.75199999999995,508.434,498.17400000000004,484.967,474.676,465.85699999999997,484.968,496.69,505.49699999999996,523.116,568.617,545.123,531.935,512.8430000000001,568.633,581.854,600.924,625.871,483.49,498.163,487.89599999999996,484.966,482.001,471.731,476.156,490.82599999999996,524.5880000000001,548.07,530.47,531.911,592.1030000000001,571.563,592.111,609.7280000000001
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,501.07599999999996,477.616,512.83,479.092,578.905,556.898,484.936,477.60400000000004,520.1659999999999,589.174,498.168,495.214,484.95599999999996,477.616,479.07300000000004,480.55300000000005,487.874,499.645,501.119,490.819,480.56,468.80400000000003,483.49300000000005,487.88699999999994,501.102,512.849,575.98,555.3969999999999,536.331,521.629,564.211,580.38,590.654,609.724,486.411,501.10400000000004,493.754,486.434,479.07300000000004,464.405,473.209,483.473,526.05,555.4019999999999,540.729,524.59,581.845,571.562,577.428,597.979
