Accion,Actividad,Categoria,Emocion,person,MidHip_x,MidHip_y,RHip_x,RHip_y,RKnee_x,RKnee_y,LHip_x,LHip_y,LKnee_x,LKnee_y,MidHip_x_T-1,MidHip_x_T-2,MidHip_x_T-3,MidHip_x_T-4,MidHip_x_T-5,MidHip_y_T-1,MidHip_y_T-2,MidHip_y_T-3,MidHip_y_T-4,MidHip_y_T-5,RHip_x_T-1,RHip_x_T-2,RHip_x_T-3,RHip_x_T-4,RHip_x_T-5,RHip_y_T-1,RHip_y_T-2,RHip_y_T-3,RHip_y_T-4,RHip_y_T-5,RKnee_x_T-1,RKnee_x_T-2,RKnee_x_T-3,RKnee_x_T-4,RKnee_x_T-5,RKnee_y_T-1,RKnee_y_T-2,RKnee_y_T-3,RKnee_y_T-4,RKnee_y_T-5,LHip_x_T-1,LHip_x_T-2,LHip_x_T-3,LHip_x_T-4,LHip_x_T-5,LHip_y_T-1,LHip_y_T-2,LHip_y_T-3,LHip_y_T-4,LHip_y_T-5,LKnee_x_T-1,LKnee_x_T-2,LKnee_x_T-3,LKnee_x_T-4,LKnee_x_T-5,LKnee_y_T-1,LKnee_y_T-2,LKnee_y_T-3,LKnee_y_T-4,LKnee_y_T-5
Recostarse,Descansar,Pausa,Neutral,0.0,953.242,900.3910000000001,960.605,859.283,831.3960000000001,834.328,945.903,938.575,785.908,959.12,950.311,948.8480000000001,947.3889999999999,947.385,948.8480000000001,900.4,898.927,900.3939999999999,900.3889999999999,901.8610000000001,960.584,956.195,957.6669999999999,959.113,959.11,857.837,859.29,859.288,857.816,859.303,832.8710000000001,824.064,834.327,821.125,832.878,834.315,832.867,832.8789999999999,828.475,831.383,941.5139999999999,941.5139999999999,937.1060000000001,940.0360000000001,938.568,940.0310000000001,934.178,942.962,938.565,942.967,785.8789999999999,785.8919999999999,782.955,784.415,781.487,962.04,964.9889999999999,967.935,967.927,967.908
Recostarse,Descansar,Pausa,Neutral,0.0,953.253,904.799,963.529,862.2310000000001,834.3380000000001,834.352,944.453,945.913,788.819,954.7310000000001,953.242,950.311,948.8480000000001,947.3889999999999,947.385,900.3910000000001,900.4,898.927,900.3939999999999,900.3889999999999,960.605,960.584,956.195,957.6669999999999,959.113,859.283,857.837,859.29,859.288,857.816,831.3960000000001,832.8710000000001,824.064,834.327,821.125,834.328,834.315,832.867,832.8789999999999,828.475,945.903,941.5139999999999,941.5139999999999,937.1060000000001,940.0360000000001,938.575,940.0310000000001,934.178,942.962,938.565,785.908,785.8789999999999,785.8919999999999,782.955,784.415,959.12,962.04,964.9889999999999,967.935,967.927
Recostarse,Descansar,Pausa,Neutral,0.0,953.2589999999999,903.327,960.5880000000001,860.763,819.6619999999999,831.418,947.383,944.442,790.2860000000001,947.41,953.253,953.242,950.311,948.8480000000001,947.3889999999999,904.799,900.3910000000001,900.4,898.927,900.3939999999999,963.529,960.605,960.584,956.195,957.6669999999999,862.2310000000001,859.283,857.837,859.29,859.288,834.3380000000001,831.3960000000001,832.8710000000001,824.064,834.327,834.352,834.328,834.315,832.867,832.8789999999999,944.453,945.903,941.5139999999999,941.5139999999999,937.1060000000001,945.913,938.575,940.0310000000001,934.178,942.962,788.819,785.908,785.8789999999999,785.8919999999999,782.955,954.7310000000001,959.12,962.04,964.9889999999999,967.935
Recostarse,Descansar,Pausa,Neutral,0.0,956.189,903.342,962.072,862.237,829.926,834.32,950.316,944.432,796.176,944.446,953.2589999999999,953.253,953.242,950.311,948.8480000000001,903.327,904.799,900.3910000000001,900.4,898.927,960.5880000000001,963.529,960.605,960.584,956.195,860.763,862.2310000000001,859.283,857.837,859.29,819.6619999999999,834.3380000000001,831.3960000000001,832.8710000000001,824.064,831.418,834.352,834.328,834.315,832.867,947.383,944.453,945.903,941.5139999999999,941.5139999999999,944.442,945.913,938.575,940.0310000000001,934.178,790.2860000000001,788.819,785.908,785.8789999999999,785.8919999999999,947.41,954.7310000000001,959.12,962.04,964.9889999999999
Recostarse,Descansar,Pausa,Neutral,0.0,954.711,901.8789999999999,962.046,862.2189999999999,832.857,834.32,950.308,942.966,802.018,931.26,956.189,953.2589999999999,953.253,953.242,950.311,903.342,903.327,904.799,900.3910000000001,900.4,962.072,960.5880000000001,963.529,960.605,960.584,862.237,860.763,862.2310000000001,859.283,857.837,829.926,819.6619999999999,834.3380000000001,831.3960000000001,832.8710000000001,834.32,831.418,834.352,834.328,834.315,950.316,947.383,944.453,945.903,941.5139999999999,944.432,944.442,945.913,938.575,940.0310000000001,796.176,790.2860000000001,788.819,785.908,785.8789999999999,944.446,947.41,954.7310000000001,959.12,962.04
Recostarse,Descansar,Pausa,Neutral,0.0,959.1260000000001,903.33,967.935,863.698,835.795,834.3539999999999,954.716,942.967,810.83,923.916,954.711,956.189,953.2589999999999,953.253,953.242,901.8789999999999,903.342,903.327,904.799,900.3910000000001,962.046,962.072,960.5880000000001,963.529,960.605,862.2189999999999,862.237,860.763,862.2310000000001,859.283,832.857,829.926,819.6619999999999,834.3380000000001,831.3960000000001,834.32,834.32,831.418,834.352,834.328,950.308,950.316,947.383,944.453,945.903,942.966,944.432,944.442,945.913,938.575,802.018,796.176,790.2860000000001,788.819,785.908,931.26,944.446,947.41,954.7310000000001,959.12
Recostarse,Descansar,Pausa,Neutral,0.0,962.067,900.4110000000001,972.337,862.2360000000001,834.3480000000001,834.352,956.203,935.6260000000001,818.211,915.097,959.1260000000001,954.711,956.189,953.2589999999999,953.253,903.33,901.8789999999999,903.342,903.327,904.799,967.935,962.046,962.072,960.5880000000001,963.529,863.698,862.2189999999999,862.237,860.763,862.2310000000001,835.795,832.857,829.926,819.6619999999999,834.3380000000001,834.3539999999999,834.32,834.32,831.418,834.352,954.716,950.308,950.316,947.383,944.453,942.967,942.966,944.432,944.442,945.913,810.83,802.018,796.176,790.2860000000001,788.819,923.916,931.26,944.446,947.41,954.7310000000001
Recostarse,Descansar,Pausa,Neutral,0.0,962.053,900.413,970.865,863.694,834.3389999999999,834.345,956.198,935.6389999999999,834.311,909.209,962.067,959.1260000000001,954.711,956.189,953.2589999999999,900.4110000000001,903.33,901.8789999999999,903.342,903.327,972.337,967.935,962.046,962.072,960.5880000000001,862.2360000000001,863.698,862.2189999999999,862.237,860.763,834.3480000000001,835.795,832.857,829.926,819.6619999999999,834.352,834.3539999999999,834.32,834.32,831.418,956.203,954.716,950.308,950.316,947.383,935.6260000000001,942.967,942.966,944.432,944.442,818.211,810.83,802.018,796.176,790.2860000000001,915.097,923.916,931.26,944.446,947.41
Recostarse,Descansar,Pausa,Neutral,0.0,966.4580000000001,900.415,975.26,865.165,835.799,834.362,960.595,940.0319999999999,840.22,903.332,962.053,962.067,959.1260000000001,954.711,956.189,900.413,900.4110000000001,903.33,901.8789999999999,903.342,970.865,972.337,967.935,962.046,962.072,863.694,862.2360000000001,863.698,862.2189999999999,862.237,834.3389999999999,834.3480000000001,835.795,832.857,829.926,834.345,834.352,834.3539999999999,834.32,834.32,956.198,956.203,954.716,950.308,950.316,935.6389999999999,935.6260000000001,942.967,942.966,944.432,834.311,818.211,810.83,802.018,796.176,909.209,915.097,923.916,931.26,944.446
Recostarse,Descansar,Pausa,Neutral,0.0,969.4019999999999,904.799,976.742,866.64,832.8660000000001,834.3639999999999,963.533,942.9630000000001,850.48,900.4110000000001,966.4580000000001,962.053,962.067,959.1260000000001,954.711,900.415,900.413,900.4110000000001,903.33,901.8789999999999,975.26,970.865,972.337,967.935,962.046,865.165,863.694,862.2360000000001,863.698,862.2189999999999,835.799,834.3389999999999,834.3480000000001,835.795,832.857,834.362,834.345,834.352,834.3539999999999,834.32,960.595,956.198,956.203,954.716,950.308,940.0319999999999,935.6389999999999,935.6260000000001,942.967,942.966,840.22,834.311,818.211,810.83,802.018,903.332,909.209,915.097,923.916,931.26
Recostarse,Descansar,Pausa,Neutral,0.0,972.341,900.409,979.685,865.155,835.825,835.817,967.924,938.564,859.2810000000001,898.944,969.4019999999999,966.4580000000001,962.053,962.067,959.1260000000001,904.799,900.415,900.413,900.4110000000001,903.33,976.742,975.26,970.865,972.337,967.935,866.64,865.165,863.694,862.2360000000001,863.698,832.8660000000001,835.799,834.3389999999999,834.3480000000001,835.795,834.3639999999999,834.362,834.345,834.352,834.3539999999999,963.533,960.595,956.198,956.203,954.716,942.9630000000001,940.0319999999999,935.6389999999999,935.6260000000001,942.967,850.48,840.22,834.311,818.211,810.83,900.4110000000001,903.332,909.209,915.097,923.916
Recostarse,Descansar,Pausa,Neutral,0.0,973.796,903.324,982.613,866.6389999999999,834.3489999999999,837.2560000000001,967.926,938.578,860.758,897.4810000000001,972.341,969.4019999999999,966.4580000000001,962.053,962.067,900.409,904.799,900.415,900.413,900.4110000000001,979.685,976.742,975.26,970.865,972.337,865.155,866.64,865.165,863.694,862.2360000000001,835.825,832.8660000000001,835.799,834.3389999999999,834.3480000000001,835.817,834.3639999999999,834.362,834.345,834.352,967.924,963.533,960.595,956.198,956.203,938.564,942.9630000000001,940.0319999999999,935.6389999999999,935.6260000000001,859.2810000000001,850.48,840.22,834.311,818.211,898.944,900.4110000000001,903.332,909.209,915.097
Recostarse,Descansar,Pausa,Neutral,0.0,975.2710000000001,901.865,984.071,865.175,834.3530000000001,835.807,972.3380000000001,940.041,863.7,897.453,973.796,972.341,969.4019999999999,966.4580000000001,962.053,903.324,900.409,904.799,900.415,900.413,982.613,979.685,976.742,975.26,970.865,866.6389999999999,865.155,866.64,865.165,863.694,834.3489999999999,835.825,832.8660000000001,835.799,834.3389999999999,837.2560000000001,835.817,834.3639999999999,834.362,834.345,967.926,967.924,963.533,960.595,956.198,938.578,938.564,942.9630000000001,940.0319999999999,935.6389999999999,860.758,859.2810000000001,850.48,840.22,834.311,897.4810000000001,898.944,900.4110000000001,903.332,909.209
Recostarse,Descansar,Pausa,Neutral,0.0,976.732,903.3330000000001,985.545,865.177,844.6080000000001,835.814,973.804,941.51,857.821,895.9780000000001,975.2710000000001,973.796,972.341,969.4019999999999,966.4580000000001,901.865,903.324,900.409,904.799,900.415,984.071,982.613,979.685,976.742,975.26,865.175,866.6389999999999,865.155,866.64,865.165,834.3530000000001,834.3489999999999,835.825,832.8660000000001,835.799,835.807,837.2560000000001,835.817,834.3639999999999,834.362,972.3380000000001,967.926,967.924,963.533,960.595,940.041,938.578,938.564,942.9630000000001,940.0319999999999,863.7,860.758,859.2810000000001,850.48,840.22,897.453,897.4810000000001,898.944,900.4110000000001,903.332
Recostarse,Descansar,Pausa,Neutral,0.0,973.801,904.801,984.076,865.1669999999999,840.216,835.81,967.925,941.497,835.812,879.863,976.732,975.2710000000001,973.796,972.341,969.4019999999999,903.3330000000001,901.865,903.324,900.409,904.799,985.545,984.071,982.613,979.685,976.742,865.177,865.175,866.6389999999999,865.155,866.64,844.6080000000001,834.3530000000001,834.3489999999999,835.825,832.8660000000001,835.814,835.807,837.2560000000001,835.817,834.3639999999999,973.804,972.3380000000001,967.926,967.924,963.533,941.51,940.041,938.578,938.564,942.9630000000001,857.821,863.7,860.758,859.2810000000001,850.48,895.9780000000001,897.453,897.4810000000001,898.944,900.4110000000001
Recostarse,Descansar,Pausa,Neutral,0.0,978.194,904.801,988.4860000000001,866.645,837.27,835.809,973.788,941.503,843.1469999999999,879.85,973.801,976.732,975.2710000000001,973.796,972.341,904.801,903.3330000000001,901.865,903.324,900.409,984.076,985.545,984.071,982.613,979.685,865.1669999999999,865.177,865.175,866.6389999999999,865.155,840.216,844.6080000000001,834.3530000000001,834.3489999999999,835.825,835.81,835.814,835.807,837.2560000000001,835.817,967.925,973.804,972.3380000000001,967.926,967.924,941.497,941.51,940.041,938.578,938.564,835.812,857.821,863.7,860.758,859.2810000000001,879.863,895.9780000000001,897.453,897.4810000000001,898.944
Recostarse,Descansar,Pausa,Neutral,0.0,976.735,904.799,985.549,866.637,835.809,835.814,972.328,940.033,837.28,873.97,978.194,973.801,976.732,975.2710000000001,973.796,904.801,904.801,903.3330000000001,901.865,903.324,988.4860000000001,984.076,985.545,984.071,982.613,866.645,865.1669999999999,865.177,865.175,866.6389999999999,837.27,840.216,844.6080000000001,834.3530000000001,834.3489999999999,835.809,835.81,835.814,835.807,837.2560000000001,973.788,967.925,973.804,972.3380000000001,967.926,941.503,941.497,941.51,940.041,938.578,843.1469999999999,835.812,857.821,863.7,860.758,879.85,879.863,895.9780000000001,897.453,897.4810000000001
Recostarse,Descansar,Pausa,Neutral,0.0,976.737,903.3389999999999,989.953,865.16,832.875,835.798,970.8660000000001,938.562,837.28,873.9730000000001,976.735,978.194,973.801,976.732,975.2710000000001,904.799,904.801,904.801,903.3330000000001,901.865,985.549,988.4860000000001,984.076,985.545,984.071,866.637,866.645,865.1669999999999,865.177,865.175,835.809,837.27,840.216,844.6080000000001,834.3530000000001,835.814,835.809,835.81,835.814,835.807,972.328,973.788,967.925,973.804,972.3380000000001,940.033,941.503,941.497,941.51,940.041,837.28,843.1469999999999,835.812,857.821,863.7,873.97,879.85,879.863,895.9780000000001,897.453
Recostarse,Descansar,Pausa,Neutral,0.0,978.196,904.796,989.956,866.622,837.265,834.3560000000001,972.332,938.566,840.207,876.9069999999999,976.737,976.735,978.194,973.801,976.732,903.3389999999999,904.799,904.801,904.801,903.3330000000001,989.953,985.549,988.4860000000001,984.076,985.545,865.16,866.637,866.645,865.1669999999999,865.177,832.875,835.809,837.27,840.216,844.6080000000001,835.798,835.814,835.809,835.81,835.814,970.8660000000001,972.328,973.788,967.925,973.804,938.562,940.033,941.503,941.497,941.51,837.28,837.28,843.1469999999999,835.812,857.821,873.9730000000001,873.97,879.85,879.863,895.9780000000001
Recostarse,Descansar,Pausa,Neutral,0.0,976.7239999999999,903.3330000000001,988.48,865.178,837.291,832.8860000000001,969.395,935.632,835.81,879.8480000000001,978.196,976.737,976.735,978.194,973.801,904.796,903.3389999999999,904.799,904.801,904.801,989.956,989.953,985.549,988.4860000000001,984.076,866.622,865.16,866.637,866.645,865.1669999999999,837.265,832.875,835.809,837.27,840.216,834.3560000000001,835.798,835.814,835.809,835.81,972.332,970.8660000000001,972.328,973.788,967.925,938.566,938.562,940.033,941.503,941.497,840.207,837.28,837.28,843.1469999999999,835.812,876.9069999999999,873.9730000000001,873.97,879.85,879.863
Recostarse,Descansar,Pausa,Neutral,0.0,972.3389999999999,901.862,982.61,863.7,834.345,832.852,963.529,932.716,804.982,868.113,976.7239999999999,978.196,976.737,976.735,978.194,903.3330000000001,904.796,903.3389999999999,904.799,904.801,988.48,989.956,989.953,985.549,988.4860000000001,865.178,866.622,865.16,866.637,866.645,837.291,837.265,832.875,835.809,837.27,832.8860000000001,834.3560000000001,835.798,835.814,835.809,969.395,972.332,970.8660000000001,972.328,973.788,935.632,938.566,938.562,940.033,941.503,835.81,840.207,837.28,837.28,843.1469999999999,879.8480000000001,876.9069999999999,873.9730000000001,873.97,879.85
Recostarse,Descansar,Pausa,Neutral,0.0,970.8689999999999,898.945,982.61,860.7710000000001,837.26,832.8610000000001,962.066,932.695,813.778,873.977,972.3389999999999,976.7239999999999,978.196,976.737,976.735,901.862,903.3330000000001,904.796,903.3389999999999,904.799,982.61,988.48,989.956,989.953,985.549,863.7,865.178,866.622,865.16,866.637,834.345,837.291,837.265,832.875,835.809,832.852,832.8860000000001,834.3560000000001,835.798,835.814,963.529,969.395,972.332,970.8660000000001,972.328,932.716,935.632,938.566,938.562,940.033,804.982,835.81,840.207,837.28,837.28,868.113,879.8480000000001,876.9069999999999,873.9730000000001,873.97
Recostarse,Descansar,Pausa,Neutral,0.0,970.8639999999999,900.3889999999999,982.6039999999999,862.2439999999999,834.326,829.953,963.518,932.698,815.265,872.497,970.8689999999999,972.3389999999999,976.7239999999999,978.196,976.737,898.945,901.862,903.3330000000001,904.796,903.3389999999999,982.61,982.61,988.48,989.956,989.953,860.7710000000001,863.7,865.178,866.622,865.16,837.26,834.345,837.291,837.265,832.875,832.8610000000001,832.852,832.8860000000001,834.3560000000001,835.798,962.066,963.529,969.395,972.332,970.8660000000001,932.695,932.716,935.632,938.566,938.562,813.778,804.982,835.81,840.207,837.28,873.977,868.113,879.8480000000001,876.9069999999999,873.9730000000001
Recostarse,Descansar,Pausa,Neutral,0.0,972.3380000000001,900.409,984.075,862.248,837.2669999999999,829.941,963.539,934.1519999999999,821.122,873.9730000000001,970.8639999999999,970.8689999999999,972.3389999999999,976.7239999999999,978.196,900.3889999999999,898.945,901.862,903.3330000000001,904.796,982.6039999999999,982.61,982.61,988.48,989.956,862.2439999999999,860.7710000000001,863.7,865.178,866.622,834.326,837.26,834.345,837.291,837.265,829.953,832.8610000000001,832.852,832.8860000000001,834.3560000000001,963.518,962.066,963.529,969.395,972.332,932.698,932.695,932.716,935.632,938.566,815.265,813.778,804.982,835.81,840.207,872.497,873.977,868.113,879.8480000000001,876.9069999999999
Recostarse,Descansar,Pausa,Neutral,0.0,972.337,900.413,982.6089999999999,863.696,835.81,829.948,965.0010000000001,934.158,824.061,875.431,972.3380000000001,970.8639999999999,970.8689999999999,972.3389999999999,976.7239999999999,900.409,900.3889999999999,898.945,901.862,903.3330000000001,984.075,982.6039999999999,982.61,982.61,988.48,862.248,862.2439999999999,860.7710000000001,863.7,865.178,837.2669999999999,834.326,837.26,834.345,837.291,829.941,829.953,832.8610000000001,832.852,832.8860000000001,963.539,963.518,962.066,963.529,969.395,934.1519999999999,932.698,932.695,932.716,935.632,821.122,815.265,813.778,804.982,835.81,873.9730000000001,872.497,873.977,868.113,879.8480000000001
Recostarse,Descansar,Pausa,Neutral,0.0,975.27,903.3439999999999,988.472,863.709,835.816,831.419,967.924,937.11,825.525,876.929,972.337,972.3380000000001,970.8639999999999,970.8689999999999,972.3389999999999,900.413,900.409,900.3889999999999,898.945,901.862,982.6089999999999,984.075,982.6039999999999,982.61,982.61,863.696,862.248,862.2439999999999,860.7710000000001,863.7,835.81,837.2669999999999,834.326,837.26,834.345,829.948,829.941,829.953,832.8610000000001,832.852,965.0010000000001,963.539,963.518,962.066,963.529,934.158,934.1519999999999,932.698,932.695,932.716,824.061,821.122,815.265,813.778,804.982,875.431,873.9730000000001,872.497,873.977,868.113
Recostarse,Descansar,Pausa,Neutral,0.0,973.802,903.346,987.0039999999999,865.163,835.804,832.8610000000001,966.452,937.113,815.2410000000001,873.9760000000001,975.27,972.337,972.3380000000001,970.8639999999999,970.8689999999999,903.3439999999999,900.413,900.409,900.3889999999999,898.945,988.472,982.6089999999999,984.075,982.6039999999999,982.61,863.709,863.696,862.248,862.2439999999999,860.7710000000001,835.816,835.81,837.2669999999999,834.326,837.26,831.419,829.948,829.941,829.953,832.8610000000001,967.924,965.0010000000001,963.539,963.518,962.066,937.11,934.158,934.1519999999999,932.698,932.695,825.525,824.061,821.122,815.265,813.778,876.929,875.431,873.9730000000001,872.497,873.977
Recostarse,Descansar,Pausa,Neutral,0.0,972.3430000000001,904.796,982.6189999999999,865.1669999999999,832.873,834.319,965.002,938.564,810.847,873.977,973.802,975.27,972.337,972.3380000000001,970.8639999999999,903.346,903.3439999999999,900.413,900.409,900.3889999999999,987.0039999999999,988.472,982.6089999999999,984.075,982.6039999999999,865.163,863.709,863.696,862.248,862.2439999999999,835.804,835.816,835.81,837.2669999999999,834.326,832.8610000000001,831.419,829.948,829.941,829.953,966.452,967.924,965.0010000000001,963.539,963.518,937.113,937.11,934.158,934.1519999999999,932.698,815.2410000000001,825.525,824.061,821.122,815.265,873.9760000000001,876.929,875.431,873.9730000000001,872.497
Recostarse,Descansar,Pausa,Neutral,0.0,973.812,903.326,985.554,863.7139999999999,834.3489999999999,834.328,966.465,937.1,812.31,875.457,972.3430000000001,973.802,975.27,972.337,972.3380000000001,904.796,903.346,903.3439999999999,900.413,900.409,982.6189999999999,987.0039999999999,988.472,982.6089999999999,984.075,865.1669999999999,865.163,863.709,863.696,862.248,832.873,835.804,835.816,835.81,837.2669999999999,834.319,832.8610000000001,831.419,829.948,829.941,965.002,966.452,967.924,965.0010000000001,963.539,938.564,937.113,937.11,934.158,934.1519999999999,810.847,815.2410000000001,825.525,824.061,821.122,873.977,873.9760000000001,876.929,875.431,873.9730000000001
Recostarse,Descansar,Pausa,Neutral,0.0,973.801,903.3330000000001,984.087,865.178,838.753,835.7860000000001,966.4639999999999,937.097,816.7130000000001,876.913,973.812,972.3430000000001,973.802,975.27,972.337,903.326,904.796,903.346,903.3439999999999,900.413,985.554,982.6189999999999,987.0039999999999,988.472,982.6089999999999,863.7139999999999,865.1669999999999,865.163,863.709,863.696,834.3489999999999,832.873,835.804,835.816,835.81,834.328,834.319,832.8610000000001,831.419,829.948,966.465,965.002,966.452,967.924,965.0010000000001,937.1,938.564,937.113,937.11,934.158,812.31,810.847,815.2410000000001,825.525,824.061,875.457,873.977,873.9760000000001,876.929,875.431
Recostarse,Descansar,Pausa,Neutral,0.0,975.2560000000001,903.328,987.005,863.7139999999999,832.8710000000001,834.315,967.927,938.562,806.452,872.512,973.801,973.812,972.3430000000001,973.802,975.27,903.3330000000001,903.326,904.796,903.346,903.3439999999999,984.087,985.554,982.6189999999999,987.0039999999999,988.472,865.178,863.7139999999999,865.1669999999999,865.163,863.709,838.753,834.3489999999999,832.873,835.804,835.816,835.7860000000001,834.328,834.319,832.8610000000001,831.419,966.4639999999999,966.465,965.002,966.452,967.924,937.097,937.1,938.564,937.113,937.11,816.7130000000001,812.31,810.847,815.2410000000001,825.525,876.913,875.457,873.977,873.9760000000001,876.929
Recostarse,Descansar,Pausa,Neutral,0.0,972.3430000000001,903.347,984.074,865.17,837.27,834.335,963.525,938.56,806.44,871.045,975.2560000000001,973.801,973.812,972.3430000000001,973.802,903.328,903.3330000000001,903.326,904.796,903.346,987.005,984.087,985.554,982.6189999999999,987.0039999999999,863.7139999999999,865.178,863.7139999999999,865.1669999999999,865.163,832.8710000000001,838.753,834.3489999999999,832.873,835.804,834.315,835.7860000000001,834.328,834.319,832.8610000000001,967.927,966.4639999999999,966.465,965.002,966.452,938.562,937.097,937.1,938.564,937.113,806.452,816.7130000000001,812.31,810.847,815.2410000000001,872.512,876.913,875.457,873.977,873.9760000000001
Recostarse,Descansar,Pausa,Neutral,0.0,973.796,903.342,982.6210000000001,865.175,837.2710000000001,832.867,966.455,938.559,813.7810000000001,875.446,972.3430000000001,975.2560000000001,973.801,973.812,972.3430000000001,903.347,903.328,903.3330000000001,903.326,904.796,984.074,987.005,984.087,985.554,982.6189999999999,865.17,863.7139999999999,865.178,863.7139999999999,865.1669999999999,837.27,832.8710000000001,838.753,834.3489999999999,832.873,834.335,834.315,835.7860000000001,834.328,834.319,963.525,967.927,966.4639999999999,966.465,965.002,938.56,938.562,937.097,937.1,938.564,806.44,806.452,816.7130000000001,812.31,810.847,871.045,872.512,876.913,875.457,873.977
Recostarse,Descansar,Pausa,Neutral,0.0,973.799,903.327,985.538,865.166,837.2819999999999,832.888,966.47,937.092,818.193,876.916,973.796,972.3430000000001,975.2560000000001,973.801,973.812,903.342,903.347,903.328,903.3330000000001,903.326,982.6210000000001,984.074,987.005,984.087,985.554,865.175,865.17,863.7139999999999,865.178,863.7139999999999,837.2710000000001,837.27,832.8710000000001,838.753,834.3489999999999,832.867,834.335,834.315,835.7860000000001,834.328,966.455,963.525,967.927,966.4639999999999,966.465,938.559,938.56,938.562,937.097,937.1,813.7810000000001,806.44,806.452,816.7130000000001,812.31,875.446,871.045,872.512,876.913,875.457
Recostarse,Descansar,Pausa,Neutral,0.0,972.34,903.323,982.6189999999999,863.709,834.3480000000001,832.872,964.9889999999999,935.638,822.587,879.8439999999999,973.799,973.796,972.3430000000001,975.2560000000001,973.801,903.327,903.342,903.347,903.328,903.3330000000001,985.538,982.6210000000001,984.074,987.005,984.087,865.166,865.175,865.17,863.7139999999999,865.178,837.2819999999999,837.2710000000001,837.27,832.8710000000001,838.753,832.888,832.867,834.335,834.315,835.7860000000001,966.47,966.455,963.525,967.927,966.4639999999999,937.092,938.559,938.56,938.562,937.097,818.193,813.7810000000001,806.44,806.452,816.7130000000001,876.916,875.446,871.045,872.512,876.913
Recostarse,Descansar,Pausa,Neutral,0.0,972.341,901.8789999999999,982.613,865.16,835.798,832.89,964.9860000000001,935.632,824.047,879.86,972.34,973.799,973.796,972.3430000000001,975.2560000000001,903.323,903.327,903.342,903.347,903.328,982.6189999999999,985.538,982.6210000000001,984.074,987.005,863.709,865.166,865.175,865.17,863.7139999999999,834.3480000000001,837.2819999999999,837.2710000000001,837.27,832.8710000000001,832.872,832.888,832.867,834.335,834.315,964.9889999999999,966.47,966.455,963.525,967.927,935.638,937.092,938.559,938.56,938.562,822.587,818.193,813.7810000000001,806.44,806.452,879.8439999999999,876.916,875.446,871.045,872.512
Recostarse,Descansar,Pausa,Neutral,0.0,973.804,901.8739999999999,984.082,865.153,835.817,834.318,967.9169999999999,935.6360000000001,816.7239999999999,875.449,972.341,972.34,973.799,973.796,972.3430000000001,901.8789999999999,903.323,903.327,903.342,903.347,982.613,982.6189999999999,985.538,982.6210000000001,984.074,865.16,863.709,865.166,865.175,865.17,835.798,834.3480000000001,837.2819999999999,837.2710000000001,837.27,832.89,832.872,832.888,832.867,834.335,964.9860000000001,964.9889999999999,966.47,966.455,963.525,935.632,935.638,937.092,938.559,938.56,824.047,822.587,818.193,813.7810000000001,806.44,879.86,879.8439999999999,876.916,875.446,871.045
Recostarse,Descansar,Pausa,Neutral,0.0,972.3480000000001,901.865,982.6160000000001,863.7,837.289,832.8910000000001,966.4630000000001,935.63,816.7260000000001,875.45,973.804,972.341,972.34,973.799,973.796,901.8739999999999,901.8789999999999,903.323,903.327,903.342,984.082,982.613,982.6189999999999,985.538,982.6210000000001,865.153,865.16,863.709,865.166,865.175,835.817,835.798,834.3480000000001,837.2819999999999,837.2710000000001,834.318,832.89,832.872,832.888,832.867,967.9169999999999,964.9860000000001,964.9889999999999,966.47,966.455,935.6360000000001,935.632,935.638,937.092,938.559,816.7239999999999,824.047,822.587,818.193,813.7810000000001,875.449,879.86,879.8439999999999,876.916,875.446
Recostarse,Descansar,Pausa,Neutral,0.0,972.332,901.875,981.148,865.159,838.752,834.322,966.454,935.6460000000001,813.7919999999999,875.431,972.3480000000001,973.804,972.341,972.34,973.799,901.865,901.8739999999999,901.8789999999999,903.323,903.327,982.6160000000001,984.082,982.613,982.6189999999999,985.538,863.7,865.153,865.16,863.709,865.166,837.289,835.817,835.798,834.3480000000001,837.2819999999999,832.8910000000001,834.318,832.89,832.872,832.888,966.4630000000001,967.9169999999999,964.9860000000001,964.9889999999999,966.47,935.63,935.6360000000001,935.632,935.638,937.092,816.7260000000001,816.7239999999999,824.047,822.587,818.193,875.45,875.449,879.86,879.8439999999999,876.916
Recostarse,Descansar,Pausa,Neutral,0.0,975.2589999999999,903.327,987.0110000000001,863.71,835.817,832.8860000000001,967.925,937.1030000000001,807.9119999999999,869.586,972.332,972.3480000000001,973.804,972.341,972.34,901.875,901.865,901.8739999999999,901.8789999999999,903.323,981.148,982.6160000000001,984.082,982.613,982.6189999999999,865.159,863.7,865.153,865.16,863.709,838.752,837.289,835.817,835.798,834.3480000000001,834.322,832.8910000000001,834.318,832.89,832.872,966.454,966.4630000000001,967.9169999999999,964.9860000000001,964.9889999999999,935.6460000000001,935.63,935.6360000000001,935.632,935.638,813.7919999999999,816.7260000000001,816.7239999999999,824.047,822.587,875.431,875.45,875.449,879.86,879.8439999999999
