Accion,Actividad,Categoria,Emocion,person,MidHip_x,MidHip_y,RHip_x,RHip_y,RKnee_x,RKnee_y,LHip_x,LHip_y,LKnee_x,LKnee_y,MidHip_x_T-6,MidHip_x_T-7,MidHip_x_T-8,MidHip_x_T-9,MidHip_y_T-6,MidHip_y_T-7,MidHip_y_T-8,MidHip_y_T-9,RHip_x_T-6,RHip_x_T-7,RHip_x_T-8,RHip_x_T-9,RHip_y_T-6,RHip_y_T-7,RHip_y_T-8,RHip_y_T-9,RKnee_x_T-6,RKnee_x_T-7,RKnee_x_T-8,RKnee_x_T-9,RKnee_y_T-6,RKnee_y_T-7,RKnee_y_T-8,RKnee_y_T-9,LHip_x_T-6,LHip_x_T-7,LHip_x_T-8,LHip_x_T-9,LHip_y_T-6,LHip_y_T-7,LHip_y_T-8,LHip_y_T-9,LKnee_x_T-6,LKnee_x_T-7,LKnee_x_T-8,LKnee_x_T-9,LKnee_y_T-6,LKnee_y_T-7,LKnee_y_T-8,LKnee_y_T-9
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,404.194,573.038,391.01300000000003,593.602,452.653,665.529,415.962,553.935,483.50199999999995,556.884,390.98400000000004,367.51,380.72,382.195,577.4169999999999,564.221,574.503,584.7769999999999,371.911,351.36,360.17199999999997,361.63300000000004,600.9159999999999,589.18,596.526,609.731,446.778,442.37699999999995,445.30699999999996,440.908,644.961,622.9490000000001,643.495,680.196,411.533,386.582,402.733,404.21,553.946,534.871,550.998,561.2909999999999,486.39099999999996,484.94300000000004,484.959,487.86400000000003,577.45,580.376,586.259,595.078
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,408.602,567.174,395.395,590.639,451.17800000000005,668.452,423.30300000000005,548.063,480.531,555.4019999999999,390.98900000000003,390.98400000000004,367.51,380.72,574.505,577.4169999999999,564.221,574.503,373.39,371.911,351.36,360.17199999999997,599.4630000000001,600.9159999999999,589.18,596.526,457.046,446.778,442.37699999999995,445.30699999999996,665.512,644.961,622.9490000000001,643.495,410.08099999999996,411.533,386.582,402.733,551.002,553.946,534.871,550.998,486.412,486.39099999999996,484.94300000000004,484.959,571.592,577.45,580.376,586.259
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,415.926,562.762,401.282,586.237,454.13300000000004,665.515,430.653,543.648,482.029,556.8969999999999,389.533,390.98900000000003,390.98400000000004,367.51,578.908,574.505,577.4169999999999,564.221,371.92900000000003,373.39,371.911,351.36,603.849,599.4630000000001,600.9159999999999,589.18,443.842,457.046,446.778,442.37699999999995,675.794,665.512,644.961,622.9490000000001,404.209,410.08099999999996,411.533,386.582,548.076,551.002,553.946,534.871,483.48400000000004,486.412,486.39099999999996,484.94300000000004,583.303,571.592,577.45,580.376
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,427.681,558.34,407.149,580.381,464.392,661.115,445.31699999999995,534.869,518.715,603.867,391.009,389.533,390.98900000000003,390.98400000000004,581.836,578.908,574.505,577.4169999999999,380.715,371.92900000000003,373.39,371.911,600.929,603.849,599.4630000000001,600.9159999999999,440.897,443.842,457.046,446.778,674.332,675.794,665.512,644.961,408.608,404.209,410.08099999999996,411.533,564.217,548.076,551.002,553.946,470.26800000000003,483.48400000000004,486.412,486.39099999999996,655.239,583.303,571.592,577.45
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,437.971,561.2819999999999,418.889,583.295,468.81300000000005,668.45,457.04699999999997,539.269,524.578,617.063,395.408,391.009,389.533,390.98900000000003,587.71,581.836,578.908,574.505,388.04400000000004,380.715,371.92900000000003,373.39,603.845,600.929,603.849,599.4630000000001,451.17400000000004,440.897,443.842,457.046,674.326,674.332,675.794,665.512,410.077,408.608,404.209,410.08099999999996,565.697,564.217,548.076,551.002,486.412,470.26800000000003,483.48400000000004,486.412,625.881,655.239,583.303,571.592
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,446.767,561.2819999999999,429.154,580.388,479.07300000000004,664.057,464.381,542.193,527.531,624.41,398.345,395.408,391.009,389.533,586.243,587.71,581.836,578.908,388.064,388.04400000000004,380.715,371.92900000000003,602.386,603.845,600.929,603.849,452.648,451.17400000000004,440.897,443.842,675.785,674.326,674.332,675.794,411.543,410.077,408.608,404.209,568.622,565.697,564.217,548.076,473.204,486.412,470.26800000000003,483.48400000000004,646.4259999999999,625.881,655.239,583.303
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,451.17199999999997,555.4209999999999,433.54900000000004,575.962,480.54699999999997,661.1160000000001,465.884,534.864,527.513,620.014,404.194,398.345,395.408,391.009,573.038,586.243,587.71,581.836,391.01300000000003,388.064,388.04400000000004,380.715,593.602,602.386,603.845,600.929,452.653,452.648,451.17400000000004,440.897,665.529,675.785,674.326,674.332,415.962,411.543,410.077,408.608,553.935,568.622,565.697,564.217,483.50199999999995,473.204,486.412,470.26800000000003,556.884,646.4259999999999,625.881,655.239
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,454.15,549.543,439.42800000000005,568.615,487.89099999999996,656.716,471.727,531.9119999999999,529.003,625.865,408.602,404.194,398.345,395.408,567.174,573.038,586.243,587.71,395.395,391.01300000000003,388.064,388.04400000000004,590.639,593.602,602.386,603.845,451.17800000000005,452.653,452.648,451.17400000000004,668.452,665.529,675.785,674.326,423.30300000000005,415.962,411.543,410.077,548.063,553.935,568.622,565.697,480.531,483.50199999999995,473.204,486.412,555.4019999999999,556.884,646.4259999999999,625.881
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,460.009,545.139,449.70599999999996,561.289,498.16,655.239,474.67800000000005,526.043,531.911,627.3330000000001,415.926,408.602,404.194,398.345,562.762,567.174,573.038,586.243,401.282,395.395,391.01300000000003,388.064,586.237,590.639,593.602,602.386,454.13300000000004,451.17800000000005,452.653,452.648,665.515,668.452,665.529,675.785,430.653,423.30300000000005,415.962,411.543,543.648,548.063,553.935,568.622,482.029,480.531,483.50199999999995,473.204,556.8969999999999,555.4019999999999,556.884,646.4259999999999
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,464.4,534.8530000000001,452.63599999999997,552.469,495.22900000000004,644.966,479.089,517.248,531.935,617.071,427.681,415.926,408.602,404.194,558.34,562.762,567.174,573.038,407.149,401.282,395.395,391.01300000000003,580.381,586.237,590.639,593.602,464.392,454.13300000000004,451.17800000000005,452.653,661.115,665.515,668.452,665.529,445.31699999999995,430.653,423.30300000000005,415.962,534.869,543.648,548.063,553.935,518.715,482.029,480.531,483.50199999999995,603.867,556.8969999999999,555.4019999999999,556.884
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,468.788,524.596,457.059,540.742,499.63,637.625,481.99800000000005,505.50800000000004,530.461,614.132,437.971,427.681,415.926,408.602,561.2819999999999,558.34,562.762,567.174,418.889,407.149,401.282,395.395,583.295,580.381,586.237,590.639,468.81300000000005,464.392,454.13300000000004,451.17800000000005,668.45,661.115,665.515,668.452,457.04699999999997,445.31699999999995,430.653,423.30300000000005,539.269,534.869,543.648,548.063,524.578,518.715,482.029,480.531,617.063,603.867,556.8969999999999,555.4019999999999
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,473.189,518.7040000000001,461.44699999999995,533.398,504.029,630.297,484.95099999999996,499.61400000000003,531.929,611.2,446.767,437.971,427.681,415.926,561.2819999999999,561.2819999999999,558.34,562.762,429.154,418.889,407.149,401.282,580.388,583.295,580.381,586.237,479.07300000000004,468.81300000000005,464.392,454.13300000000004,664.057,668.45,661.115,665.515,464.381,457.04699999999997,445.31699999999995,430.653,542.193,539.269,534.869,543.648,527.531,524.578,518.715,482.029,624.41,617.063,603.867,556.8969999999999
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,474.69,508.434,465.85699999999997,523.116,512.8430000000001,625.871,484.966,490.82599999999996,531.911,609.7280000000001,451.17199999999997,446.767,437.971,427.681,555.4209999999999,561.2819999999999,561.2819999999999,558.34,433.54900000000004,429.154,418.889,407.149,575.962,580.388,583.295,580.381,480.54699999999997,479.07300000000004,468.81300000000005,464.392,661.1160000000001,664.057,668.45,661.115,465.884,464.381,457.04699999999997,445.31699999999995,534.864,542.193,539.269,534.869,527.513,527.531,524.578,518.715,620.014,624.41,617.063,603.867
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,477.616,499.645,468.80400000000003,512.849,521.629,609.724,486.434,483.473,524.59,597.979,454.15,451.17199999999997,446.767,437.971,549.543,555.4209999999999,561.2819999999999,561.2819999999999,439.42800000000005,433.54900000000004,429.154,418.889,568.615,575.962,580.388,583.295,487.89099999999996,480.54699999999997,479.07300000000004,468.81300000000005,656.716,661.1160000000001,664.057,668.45,471.727,465.884,464.381,457.04699999999997,531.9119999999999,534.864,542.193,539.269,529.003,527.513,527.531,524.578,625.865,620.014,624.41,617.063
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,481.99,493.75199999999995,474.676,505.49699999999996,531.935,600.924,487.89599999999996,476.156,530.47,592.111,460.009,454.15,451.17199999999997,446.767,545.139,549.543,555.4209999999999,561.2819999999999,449.70599999999996,439.42800000000005,433.54900000000004,429.154,561.289,568.615,575.962,580.388,498.16,487.89099999999996,480.54699999999997,479.07300000000004,655.239,656.716,661.1160000000001,664.057,474.67800000000005,471.727,465.884,464.381,526.043,531.9119999999999,534.864,542.193,531.911,529.003,527.513,527.531,627.3330000000001,625.865,620.014,624.41
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,484.95599999999996,487.874,480.56,501.102,536.331,590.654,493.754,473.209,540.729,577.428,464.4,460.009,454.15,451.17199999999997,534.8530000000001,545.139,549.543,555.4209999999999,452.63599999999997,449.70599999999996,439.42800000000005,433.54900000000004,552.469,561.289,568.615,575.962,495.22900000000004,498.16,487.89099999999996,480.54699999999997,644.966,655.239,656.716,661.1160000000001,479.089,474.67800000000005,471.727,465.884,517.248,526.043,531.9119999999999,534.864,531.935,531.911,529.003,527.513,617.071,627.3330000000001,625.865,620.014
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,487.884,484.94599999999997,484.967,496.69,545.123,581.854,498.163,471.731,548.07,571.563,468.788,464.4,460.009,454.15,524.596,534.8530000000001,545.139,549.543,457.059,452.63599999999997,449.70599999999996,439.42800000000005,540.742,552.469,561.289,568.615,499.63,495.22900000000004,498.16,487.89099999999996,637.625,644.966,655.239,656.716,481.99800000000005,479.089,474.67800000000005,471.727,505.50800000000004,517.248,526.043,531.9119999999999,530.461,531.935,531.911,529.003,614.132,617.071,627.3330000000001,625.865
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,495.214,480.55300000000005,490.819,487.88699999999994,555.3969999999999,580.38,501.10400000000004,464.405,555.4019999999999,571.562,473.189,468.788,464.4,460.009,518.7040000000001,524.596,534.8530000000001,545.139,461.44699999999995,457.059,452.63599999999997,449.70599999999996,533.398,540.742,552.469,561.289,504.029,499.63,495.22900000000004,498.16,630.297,637.625,644.966,655.239,484.95099999999996,481.99800000000005,479.089,474.67800000000005,499.61400000000003,505.50800000000004,517.248,526.043,531.929,530.461,531.935,531.911,611.2,614.132,617.071,627.3330000000001
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,492.30300000000005,482.004,498.17400000000004,484.968,568.617,568.633,483.49,482.001,524.5880000000001,592.1030000000001,474.69,473.189,468.788,464.4,508.434,518.7040000000001,524.596,534.8530000000001,465.85699999999997,461.44699999999995,457.059,452.63599999999997,523.116,533.398,540.742,552.469,512.8430000000001,504.029,499.63,495.22900000000004,625.871,630.297,637.625,644.966,484.966,484.95099999999996,481.99800000000005,479.089,490.82599999999996,499.61400000000003,505.50800000000004,517.248,531.911,531.929,530.461,531.935,609.7280000000001,611.2,614.132,617.071
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,498.168,479.07300000000004,501.119,483.49300000000005,575.98,564.211,486.411,479.07300000000004,526.05,581.845,477.616,474.69,473.189,468.788,499.645,508.434,518.7040000000001,524.596,468.80400000000003,465.85699999999997,461.44699999999995,457.059,512.849,523.116,533.398,540.742,521.629,512.8430000000001,504.029,499.63,609.724,625.871,630.297,637.625,486.434,484.966,484.95099999999996,481.99800000000005,483.473,490.82599999999996,499.61400000000003,505.50800000000004,524.59,531.911,531.929,530.461,597.979,609.7280000000001,611.2,614.132
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,498.14599999999996,479.07,508.418,482.00300000000004,577.423,556.908,480.55800000000005,477.615,520.1619999999999,584.776,481.99,477.616,474.69,473.189,493.75199999999995,499.645,508.434,518.7040000000001,474.676,468.80400000000003,465.85699999999997,461.44699999999995,505.49699999999996,512.849,523.116,533.398,531.935,521.629,512.8430000000001,504.029,600.924,609.724,625.871,630.297,487.89599999999996,486.434,484.966,484.95099999999996,476.156,483.473,490.82599999999996,499.61400000000003,530.47,524.59,531.911,531.929,592.111,597.979,609.7280000000001,611.2
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,501.07599999999996,477.616,512.83,479.092,578.905,556.898,484.936,477.60400000000004,520.1659999999999,589.174,484.95599999999996,481.99,477.616,474.69,487.874,493.75199999999995,499.645,508.434,480.56,474.676,468.80400000000003,465.85699999999997,501.102,505.49699999999996,512.849,523.116,536.331,531.935,521.629,512.8430000000001,590.654,600.924,609.724,625.871,493.754,487.89599999999996,486.434,484.966,473.209,476.156,483.473,490.82599999999996,540.729,530.47,524.59,531.911,577.428,592.111,597.979,609.7280000000001
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,502.587,476.13199999999995,515.7819999999999,477.624,580.373,556.878,487.88199999999995,474.66900000000004,506.98199999999997,531.9259999999999,487.884,484.95599999999996,481.99,477.616,484.94599999999997,487.874,493.75199999999995,499.645,484.967,480.56,474.676,468.80400000000003,496.69,501.102,505.49699999999996,512.849,545.123,536.331,531.935,521.629,581.854,590.654,600.924,609.724,498.163,493.754,487.89599999999996,486.434,471.731,473.209,476.156,483.473,548.07,540.729,530.47,524.59,571.563,577.428,592.111,597.979
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,505.485,471.736,520.1709999999999,476.12800000000004,584.764,549.53,487.88,468.80400000000003,506.99,514.307,495.214,487.884,484.95599999999996,481.99,480.55300000000005,484.94599999999997,487.874,493.75199999999995,490.819,484.967,480.56,474.676,487.88699999999994,496.69,501.102,505.49699999999996,555.3969999999999,545.123,536.331,531.935,580.38,581.854,590.654,600.924,501.10400000000004,498.163,493.754,487.89599999999996,464.405,471.731,473.209,476.156,555.4019999999999,548.07,540.729,530.47,571.562,571.563,577.428,592.111
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,508.452,468.793,523.121,473.202,595.026,540.7280000000001,492.282,465.85699999999997,512.846,530.4580000000001,492.30300000000005,495.214,487.884,484.95599999999996,482.004,480.55300000000005,484.94599999999997,487.874,498.17400000000004,490.819,484.967,480.56,484.968,487.88699999999994,496.69,501.102,568.617,555.3969999999999,545.123,536.331,568.633,580.38,581.854,590.654,483.49,501.10400000000004,498.163,493.754,482.001,464.405,471.731,473.209,524.5880000000001,555.4019999999999,548.07,540.729,592.1030000000001,571.562,571.563,577.428
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,509.903,464.412,527.507,468.80199999999996,600.937,531.9,489.366,461.47,512.859,523.117,498.168,492.30300000000005,495.214,487.884,479.07300000000004,482.004,480.55300000000005,484.94599999999997,501.119,498.17400000000004,490.819,484.967,483.49300000000005,484.968,487.88699999999994,496.69,575.98,568.617,555.3969999999999,545.123,564.211,568.633,580.38,581.854,486.411,483.49,501.10400000000004,498.163,479.07300000000004,482.001,464.405,471.731,526.05,524.5880000000001,555.4019999999999,548.07,581.845,592.1030000000001,571.562,571.563
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,515.7909999999999,461.452,533.377,464.385,611.183,526.05,498.164,458.537,517.241,523.115,498.14599999999996,498.168,492.30300000000005,495.214,479.07,479.07300000000004,482.004,480.55300000000005,508.418,501.119,498.17400000000004,490.819,482.00300000000004,483.49300000000005,484.968,487.88699999999994,577.423,575.98,568.617,555.3969999999999,556.908,564.211,568.633,580.38,480.55800000000005,486.411,483.49,501.10400000000004,477.615,479.07300000000004,482.001,464.405,520.1619999999999,526.05,524.5880000000001,555.4019999999999,584.776,581.845,592.1030000000001,571.562
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,523.122,459.98400000000004,539.261,461.476,617.0509999999999,520.17,505.50300000000004,457.055,521.645,524.587,501.07599999999996,498.14599999999996,498.168,492.30300000000005,477.616,479.07,479.07300000000004,482.004,512.83,508.418,501.119,498.17400000000004,479.092,482.00300000000004,483.49300000000005,484.968,578.905,577.423,575.98,568.617,556.898,556.908,564.211,568.633,484.936,480.55800000000005,486.411,483.49,477.60400000000004,477.615,479.07300000000004,482.001,520.1659999999999,520.1619999999999,526.05,524.5880000000001,589.174,584.776,581.845,592.1030000000001
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,530.439,455.594,546.606,459.98199999999997,621.462,515.771,509.895,454.11400000000003,526.047,518.711,502.587,501.07599999999996,498.14599999999996,498.168,476.13199999999995,477.616,479.07,479.07300000000004,515.7819999999999,512.83,508.418,501.119,477.624,479.092,482.00300000000004,483.49300000000005,580.373,578.905,577.423,575.98,556.878,556.898,556.908,564.211,487.88199999999995,484.936,480.55800000000005,486.411,474.66900000000004,477.60400000000004,477.615,479.07300000000004,506.98199999999997,520.1659999999999,520.1619999999999,526.05,531.9259999999999,589.174,584.776,581.845
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,536.321,454.111,552.47,455.605,627.339,515.776,518.715,451.189,528.995,514.297,505.485,502.587,501.07599999999996,498.14599999999996,471.736,476.13199999999995,477.616,479.07,520.1709999999999,515.7819999999999,512.83,508.418,476.12800000000004,477.624,479.092,482.00300000000004,584.764,580.373,578.905,577.423,549.53,556.878,556.898,556.908,487.88,487.88199999999995,484.936,480.55800000000005,468.80400000000003,474.66900000000004,477.60400000000004,477.615,506.99,506.98199999999997,520.1659999999999,520.1619999999999,514.307,531.9259999999999,589.174,584.776
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,545.1469999999999,452.66,561.28,455.591,628.844,515.7819999999999,524.5880000000001,449.716,531.944,512.845,508.452,505.485,502.587,501.07599999999996,468.793,471.736,476.13199999999995,477.616,523.121,520.1709999999999,515.7819999999999,512.83,473.202,476.12800000000004,477.624,479.092,595.026,584.764,580.373,578.905,540.7280000000001,549.53,556.878,556.898,492.282,487.88,487.88199999999995,484.936,465.85699999999997,468.80400000000003,474.66900000000004,477.60400000000004,512.846,506.99,506.98199999999997,520.1659999999999,530.4580000000001,514.307,531.9259999999999,589.174
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,548.085,448.25800000000004,564.24,452.66,631.755,517.2230000000001,528.997,442.37699999999995,537.79,512.8380000000001,509.903,508.452,505.485,502.587,464.412,468.793,471.736,476.13199999999995,527.507,523.121,520.1709999999999,515.7819999999999,468.80199999999996,473.202,476.12800000000004,477.624,600.937,595.026,584.764,580.373,531.9,540.7280000000001,549.53,556.878,489.366,492.282,487.88,487.88199999999995,461.47,465.85699999999997,468.80400000000003,474.66900000000004,512.859,512.846,506.99,506.98199999999997,523.117,530.4580000000001,514.307,531.9259999999999
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,556.8919999999999,448.24800000000005,575.982,452.66,640.565,520.175,536.3330000000001,440.911,545.127,512.862,515.7909999999999,509.903,508.452,505.485,461.452,464.412,468.793,471.736,533.377,527.507,523.121,520.1709999999999,464.385,468.80199999999996,473.202,476.12800000000004,611.183,600.937,595.026,584.764,526.05,531.9,540.7280000000001,549.53,498.164,489.366,492.282,487.88,458.537,461.47,465.85699999999997,468.80400000000003,517.241,512.859,512.846,506.99,523.115,523.117,530.4580000000001,514.307
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,562.748,439.45,580.3919999999999,446.782,644.943,517.248,543.665,435.04900000000004,550.994,508.413,523.122,515.7909999999999,509.903,508.452,459.98400000000004,461.452,464.412,468.793,539.261,533.377,527.507,523.121,461.476,464.385,468.80199999999996,473.202,617.0509999999999,611.183,600.937,595.026,520.17,526.05,531.9,540.7280000000001,505.50300000000004,498.164,489.366,492.282,457.055,458.537,461.47,465.85699999999997,521.645,517.241,512.859,512.846,524.587,523.115,523.117,530.4580000000001
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,573.038,439.426,592.116,445.316,649.351,512.837,553.946,435.024,561.275,501.10900000000004,530.439,523.122,515.7909999999999,509.903,455.594,459.98400000000004,461.452,464.412,546.606,539.261,533.377,527.507,459.98199999999997,461.476,464.385,468.80199999999996,621.462,617.0509999999999,611.183,600.937,515.771,520.17,526.05,531.9,509.895,505.50300000000004,498.164,489.366,454.11400000000003,457.055,458.537,461.47,526.047,521.645,517.241,512.859,518.711,524.587,523.115,523.117
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,580.386,435.034,600.9169999999999,439.43800000000005,653.7919999999999,511.366,559.821,429.17,574.514,490.825,536.321,530.439,523.122,515.7909999999999,454.111,455.594,459.98400000000004,461.452,552.47,546.606,539.261,533.377,455.605,459.98199999999997,461.476,464.385,627.339,621.462,617.0509999999999,611.183,515.776,515.771,520.17,526.05,518.715,509.895,505.50300000000004,498.164,451.189,454.11400000000003,457.055,458.537,528.995,526.047,521.645,517.241,514.297,518.711,524.587,523.115
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,593.569,433.556,611.205,437.954,659.638,509.903,570.109,427.69300000000004,583.311,484.935,545.1469999999999,536.321,530.439,523.122,452.66,454.111,455.594,459.98400000000004,561.28,552.47,546.606,539.261,455.591,455.605,459.98199999999997,461.476,628.844,627.339,621.462,617.0509999999999,515.7819999999999,515.776,515.771,520.17,524.5880000000001,518.715,509.895,505.50300000000004,449.716,451.189,454.11400000000003,457.055,531.944,528.995,526.047,521.645,512.845,514.297,518.711,524.587
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,600.936,430.619,621.485,435.048,664.0189999999999,509.88300000000004,578.909,423.301,597.987,479.08099999999996,548.085,545.1469999999999,536.321,530.439,448.25800000000004,452.66,454.111,455.594,564.24,561.28,552.47,546.606,452.66,455.591,455.605,459.98199999999997,631.755,628.844,627.339,621.462,517.2230000000001,515.7819999999999,515.776,515.771,528.997,524.5880000000001,518.715,509.895,442.37699999999995,449.716,451.189,454.11400000000003,537.79,531.944,528.995,526.047,512.8380000000001,512.845,514.297,518.711
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,606.811,427.69,627.354,433.565,666.98,508.42,584.786,421.82300000000004,609.734,473.225,556.8919999999999,548.085,545.1469999999999,536.321,448.24800000000005,448.25800000000004,452.66,454.111,575.982,564.24,561.28,552.47,452.66,452.66,455.591,455.605,640.565,631.755,628.844,627.339,520.175,517.2230000000001,515.7819999999999,515.776,536.3330000000001,528.997,524.5880000000001,518.715,440.911,442.37699999999995,449.716,451.189,545.127,537.79,531.944,528.995,512.862,512.8380000000001,512.845,514.297
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,615.6080000000001,427.702,637.61,435.025,672.847,509.9,595.045,423.284,617.077,474.642,562.748,556.8919999999999,548.085,545.1469999999999,439.45,448.24800000000005,448.25800000000004,452.66,580.3919999999999,575.982,564.24,561.28,446.782,452.66,452.66,455.591,644.943,640.565,631.755,628.844,517.248,520.175,517.2230000000001,515.7819999999999,543.665,536.3330000000001,528.997,524.5880000000001,435.04900000000004,440.911,442.37699999999995,449.716,550.994,545.127,537.79,531.944,508.413,512.862,512.8380000000001,512.845
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,622.943,424.76,643.495,432.10400000000004,674.331,508.452,600.91,418.894,627.328,467.336,573.038,562.748,556.8919999999999,548.085,439.426,439.45,448.24800000000005,448.25800000000004,592.116,580.3919999999999,575.982,564.24,445.316,446.782,452.66,452.66,649.351,644.943,640.565,631.755,512.837,517.248,520.175,517.2230000000001,553.946,543.665,536.3330000000001,528.997,435.024,435.04900000000004,440.911,442.37699999999995,561.275,550.994,545.127,537.79,501.10900000000004,508.413,512.862,512.8380000000001
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,628.818,421.81300000000005,649.356,427.709,675.81,505.481,608.257,417.409,637.606,464.418,580.386,573.038,562.748,556.8919999999999,435.034,439.426,439.45,448.24800000000005,600.9169999999999,592.116,580.3919999999999,575.982,439.43800000000005,445.316,446.782,452.66,653.7919999999999,649.351,644.943,640.565,511.366,512.837,517.248,520.175,559.821,553.946,543.665,536.3330000000001,429.17,435.024,435.04900000000004,440.911,574.514,561.275,550.994,545.127,490.825,501.10900000000004,508.413,512.862
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,639.089,421.814,655.239,427.68800000000005,680.19,505.49300000000005,618.545,417.414,643.523,462.944,593.569,580.386,573.038,562.748,433.556,435.034,439.426,439.45,611.205,600.9169999999999,592.116,580.3919999999999,437.954,439.43800000000005,445.316,446.782,659.638,653.7919999999999,649.351,644.943,509.903,511.366,512.837,517.248,570.109,559.821,553.946,543.665,427.69300000000004,429.17,435.024,435.04900000000004,583.311,574.514,561.275,550.994,484.935,490.825,501.10900000000004,508.413
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,644.95,420.348,661.1080000000001,426.221,684.58,505.504,625.869,417.405,652.299,462.913,600.936,593.569,580.386,573.038,430.619,433.556,435.034,439.426,621.485,611.205,600.9169999999999,592.116,435.048,437.954,439.43800000000005,445.316,664.0189999999999,659.638,653.7919999999999,649.351,509.88300000000004,509.903,511.366,512.837,578.909,570.109,559.821,553.946,423.301,427.69300000000004,429.17,435.024,597.987,583.311,574.514,561.275,479.08099999999996,484.935,490.825,501.10900000000004
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,650.851,418.879,666.988,423.29900000000004,687.55,502.55400000000003,633.224,414.49300000000005,662.592,464.411,606.811,600.936,593.569,580.386,427.69,430.619,433.556,435.034,627.354,621.485,611.205,600.9169999999999,433.565,435.048,437.954,439.43800000000005,666.98,664.0189999999999,659.638,653.7919999999999,508.42,509.88300000000004,509.903,511.366,584.786,578.909,570.109,559.821,421.82300000000004,423.301,427.69300000000004,429.17,609.734,597.987,583.311,574.514,473.225,479.08099999999996,484.935,490.825
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,658.177,417.425,671.3810000000001,420.375,689.025,504.026,642.028,414.49199999999996,672.873,471.735,615.6080000000001,606.811,600.936,593.569,427.702,427.69,430.619,433.556,637.61,627.354,621.485,611.205,435.025,433.565,435.048,437.954,672.847,666.98,664.0189999999999,659.638,509.9,508.42,509.88300000000004,509.903,595.045,584.786,578.909,570.109,423.284,421.82300000000004,423.301,427.69300000000004,617.077,609.734,597.987,583.311,474.642,473.225,479.08099999999996,484.935
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,665.513,417.406,674.302,420.376,690.4739999999999,505.49300000000005,649.357,414.477,683.133,481.996,622.943,615.6080000000001,606.811,600.936,424.76,427.702,427.69,430.619,643.495,637.61,627.354,621.485,432.10400000000004,435.025,433.565,435.048,674.331,672.847,666.98,664.0189999999999,508.452,509.9,508.42,509.88300000000004,600.91,595.045,584.786,578.909,418.894,423.284,421.82300000000004,423.301,627.328,617.077,609.734,597.987,467.336,474.642,473.225,479.08099999999996
