Accion,Actividad,Categoria,Emocion,person,MidHip_x,MidHip_y,MidHip_c,RHip_x,RHip_y,RHip_c,RKnee_x,RKnee_y,RKnee_c,LHip_x,LHip_y,LHip_c,LKnee_x,LKnee_y,LKnee_c,MidHip_x_T-2,MidHip_x_T-4,MidHip_x_T-6,MidHip_x_T-8,MidHip_y_T-2,MidHip_y_T-4,MidHip_y_T-6,MidHip_y_T-8,MidHip_c_T-2,MidHip_c_T-4,MidHip_c_T-6,MidHip_c_T-8,RHip_x_T-2,RHip_x_T-4,RHip_x_T-6,RHip_x_T-8,RHip_y_T-2,RHip_y_T-4,RHip_y_T-6,RHip_y_T-8,RHip_c_T-2,RHip_c_T-4,RHip_c_T-6,RHip_c_T-8,RKnee_x_T-2,RKnee_x_T-4,RKnee_x_T-6,RKnee_x_T-8,RKnee_y_T-2,RKnee_y_T-4,RKnee_y_T-6,RKnee_y_T-8,RKnee_c_T-2,RKnee_c_T-4,RKnee_c_T-6,RKnee_c_T-8,LHip_x_T-2,LHip_x_T-4,LHip_x_T-6,LHip_x_T-8,LHip_y_T-2,LHip_y_T-4,LHip_y_T-6,LHip_y_T-8,LHip_c_T-2,LHip_c_T-4,LHip_c_T-6,LHip_c_T-8,LKnee_x_T-2,LKnee_x_T-4,LKnee_x_T-6,LKnee_x_T-8,LKnee_y_T-2,LKnee_y_T-4,LKnee_y_T-6,LKnee_y_T-8,LKnee_c_T-2,LKnee_c_T-4,LKnee_c_T-6,LKnee_c_T-8
Recostarse,Descansar,Pausa,Neutral,0.0,925.3560000000001,907.742,0.259817,926.821,871.0369999999999,0.329044,804.997,821.113,0.555716,925.35,957.6510000000001,0.358536,780.03,979.6610000000001,0.693652,984.078,1010.49,1017.84,1023.71,935.6339999999999,913.6260000000001,918.0160000000001,922.4119999999999,0.22264099999999998,0.401636,0.486245,0.47344899999999995,1007.57,1031.07,1039.86,1045.74,903.3330000000001,879.841,882.784,884.2410000000001,0.183091,0.38925,0.46214399999999994,0.434849,816.7410000000001,821.12,987.012,0.0,818.215,819.6610000000001,803.515,0.0,0.501047,0.292771,0.0734522,0.0,956.185,988.4730000000001,994.3510000000001,997.306,962.053,953.242,950.312,957.6410000000001,0.254946,0.43559499999999995,0.501526,0.5170140000000001,788.845,804.9830000000001,821.127,838.758,992.8919999999999,1004.65,1014.9,1026.62,0.722959,0.724059,0.632951,0.804802
Recostarse,Descansar,Pausa,Neutral,0.0,926.823,909.2130000000001,0.30111,928.2739999999999,871.038,0.333563,802.052,822.59,0.545517,926.812,957.6410000000001,0.35846300000000003,775.61,978.187,0.554755,935.627,995.817,1011.98,1020.76,931.2260000000001,929.7739999999999,918.0110000000001,925.3510000000001,0.18478699999999998,0.302898,0.401387,0.513105,931.2310000000001,1019.32,1036.91,1042.81,875.446,890.128,881.307,887.19,0.18573599999999998,0.263952,0.383628,0.45520600000000006,812.311,822.585,922.429,1000.23,819.6510000000001,819.65,879.8539999999999,803.5,0.583113,0.464229,0.0554879,0.07036010000000001,925.3639999999999,975.262,989.943,994.337,960.5830000000001,959.1189999999999,953.2560000000001,956.196,0.343731,0.338644,0.45226700000000003,0.523913,782.962,797.64,813.768,832.8810000000001,985.539,1000.21,1009.04,1020.8,0.776462,0.6186,0.6953010000000001,0.661369
Recostarse,Descansar,Pausa,Neutral,0.0,929.7489999999999,901.8760000000001,0.294521,929.7410000000001,862.227,0.357108,799.1,828.467,0.51063,928.298,956.182,0.32919,774.1469999999999,978.217,0.457876,925.3560000000001,984.078,1010.49,1017.84,907.742,935.6339999999999,913.6260000000001,918.0160000000001,0.259817,0.22264099999999998,0.401636,0.486245,926.821,1007.57,1031.07,1039.86,871.0369999999999,903.3330000000001,879.841,882.784,0.329044,0.183091,0.38925,0.46214399999999994,804.997,816.7410000000001,821.12,987.012,821.113,818.215,819.6610000000001,803.515,0.555716,0.501047,0.292771,0.0734522,925.35,956.185,988.4730000000001,994.3510000000001,957.6510000000001,962.053,953.242,950.312,0.358536,0.254946,0.43559499999999995,0.501526,780.03,788.845,804.9830000000001,821.127,979.6610000000001,992.8919999999999,1004.65,1014.9,0.693652,0.722959,0.724059,0.632951
Recostarse,Descansar,Pausa,Neutral,0.0,932.696,903.346,0.33053899999999997,932.697,863.691,0.35884299999999997,796.16,832.87,0.530988,931.225,954.73,0.360457,775.6089999999999,978.2310000000001,0.522696,926.823,935.627,995.817,1011.98,909.2130000000001,931.2260000000001,929.7739999999999,918.0110000000001,0.30111,0.18478699999999998,0.302898,0.401387,928.2739999999999,931.2310000000001,1019.32,1036.91,871.038,875.446,890.128,881.307,0.333563,0.18573599999999998,0.263952,0.383628,802.052,812.311,822.585,922.429,822.59,819.6510000000001,819.65,879.8539999999999,0.545517,0.583113,0.464229,0.0554879,926.812,925.3639999999999,975.262,989.943,957.6410000000001,960.5830000000001,959.1189999999999,953.2560000000001,0.35846300000000003,0.343731,0.338644,0.45226700000000003,775.61,782.962,797.64,813.768,978.187,985.539,1000.21,1009.04,0.554755,0.776462,0.6186,0.6953010000000001
Recostarse,Descansar,Pausa,Neutral,0.0,934.17,903.337,0.337596,938.565,860.753,0.39208200000000004,797.627,834.357,0.604156,932.688,956.175,0.392309,780.0189999999999,981.1389999999999,0.45282,929.7489999999999,925.3560000000001,984.078,1010.49,901.8760000000001,907.742,935.6339999999999,913.6260000000001,0.294521,0.259817,0.22264099999999998,0.401636,929.7410000000001,926.821,1007.57,1031.07,862.227,871.0369999999999,903.3330000000001,879.841,0.357108,0.329044,0.183091,0.38925,799.1,804.997,816.7410000000001,821.12,828.467,821.113,818.215,819.6610000000001,0.51063,0.555716,0.501047,0.292771,928.298,925.35,956.185,988.4730000000001,956.182,957.6510000000001,962.053,953.242,0.32919,0.358536,0.254946,0.43559499999999995,774.1469999999999,780.03,788.845,804.9830000000001,978.217,979.6610000000001,992.8919999999999,1004.65,0.457876,0.693652,0.722959,0.724059
Recostarse,Descansar,Pausa,Neutral,0.0,938.564,926.821,0.272972,938.573,863.694,0.26907600000000004,796.181,838.7339999999999,0.400776,940.044,960.5930000000001,0.421234,784.436,982.622,0.39121100000000003,932.696,926.823,935.627,995.817,903.346,909.2130000000001,931.2260000000001,929.7739999999999,0.33053899999999997,0.30111,0.18478699999999998,0.302898,932.697,928.2739999999999,931.2310000000001,1019.32,863.691,871.038,875.446,890.128,0.35884299999999997,0.333563,0.18573599999999998,0.263952,796.16,802.052,812.311,822.585,832.87,822.59,819.6510000000001,819.65,0.530988,0.545517,0.583113,0.464229,931.225,926.812,925.3639999999999,975.262,954.73,957.6410000000001,960.5830000000001,959.1189999999999,0.360457,0.35846300000000003,0.343731,0.338644,775.6089999999999,775.61,782.962,797.64,978.2310000000001,978.187,985.539,1000.21,0.522696,0.554755,0.776462,0.6186
Recostarse,Descansar,Pausa,Neutral,0.0,941.51,909.209,0.347137,945.918,865.164,0.33314499999999997,800.572,840.216,0.5637270000000001,935.633,956.189,0.482084,784.441,985.545,0.58887,934.17,929.7489999999999,925.3560000000001,984.078,903.337,901.8760000000001,907.742,935.6339999999999,0.337596,0.294521,0.259817,0.22264099999999998,938.565,929.7410000000001,926.821,1007.57,860.753,862.227,871.0369999999999,903.3330000000001,0.39208200000000004,0.357108,0.329044,0.183091,797.627,799.1,804.997,816.7410000000001,834.357,828.467,821.113,818.215,0.604156,0.51063,0.555716,0.501047,932.688,928.298,925.35,956.185,956.175,956.182,957.6510000000001,962.053,0.392309,0.32919,0.358536,0.254946,780.0189999999999,774.1469999999999,780.03,788.845,981.1389999999999,978.217,979.6610000000001,992.8919999999999,0.45282,0.457876,0.693652,0.722959
Recostarse,Descansar,Pausa,Neutral,0.0,944.443,906.2719999999999,0.394204,948.852,866.6310000000001,0.40771,804.97,838.72,0.683775,938.573,950.323,0.47705,784.424,985.539,0.5779920000000001,938.564,932.696,926.823,935.627,926.821,903.346,909.2130000000001,931.2260000000001,0.272972,0.33053899999999997,0.30111,0.18478699999999998,938.573,932.697,928.2739999999999,931.2310000000001,863.694,863.691,871.038,875.446,0.26907600000000004,0.35884299999999997,0.333563,0.18573599999999998,796.181,796.16,802.052,812.311,838.7339999999999,832.87,822.59,819.6510000000001,0.400776,0.530988,0.545517,0.583113,940.044,931.225,926.812,925.3639999999999,960.5930000000001,954.73,957.6410000000001,960.5830000000001,0.421234,0.360457,0.35846300000000003,0.343731,784.436,775.6089999999999,775.61,782.962,982.622,978.2310000000001,978.187,985.539,0.39121100000000003,0.522696,0.554755,0.776462
Recostarse,Descansar,Pausa,Neutral,0.0,945.908,904.812,0.397867,948.845,865.168,0.44441499999999995,810.865,835.814,0.7749060000000001,941.495,948.857,0.445748,784.408,987.0060000000001,0.551235,941.51,934.17,929.7489999999999,925.3560000000001,909.209,903.337,901.8760000000001,907.742,0.347137,0.337596,0.294521,0.259817,945.918,938.565,929.7410000000001,926.821,865.164,860.753,862.227,871.0369999999999,0.33314499999999997,0.39208200000000004,0.357108,0.329044,800.572,797.627,799.1,804.997,840.216,834.357,828.467,821.113,0.5637270000000001,0.604156,0.51063,0.555716,935.633,932.688,928.298,925.35,956.189,956.175,956.182,957.6510000000001,0.482084,0.392309,0.32919,0.358536,784.441,780.0189999999999,774.1469999999999,780.03,985.545,981.1389999999999,978.217,979.6610000000001,0.58887,0.45282,0.457876,0.693652
Recostarse,Descansar,Pausa,Neutral,0.0,945.8960000000001,907.7310000000001,0.43509799999999993,950.315,865.159,0.47312299999999996,813.788,832.887,0.8180649999999999,941.5,948.855,0.510901,782.9630000000001,979.69,0.580162,944.443,938.564,932.696,926.823,906.2719999999999,926.821,903.346,909.2130000000001,0.394204,0.272972,0.33053899999999997,0.30111,948.852,938.573,932.697,928.2739999999999,866.6310000000001,863.694,863.691,871.038,0.40771,0.26907600000000004,0.35884299999999997,0.333563,804.97,796.181,796.16,802.052,838.72,838.7339999999999,832.87,822.59,0.683775,0.400776,0.530988,0.545517,938.573,940.044,931.225,926.812,950.323,960.5930000000001,954.73,957.6410000000001,0.47705,0.421234,0.360457,0.35846300000000003,784.424,784.436,775.6089999999999,775.61,985.539,982.622,978.2310000000001,978.187,0.5779920000000001,0.39121100000000003,0.522696,0.554755
Recostarse,Descansar,Pausa,Neutral,0.0,950.316,903.331,0.395775,954.7280000000001,860.7689999999999,0.43393100000000007,818.181,831.3989999999999,0.792925,945.909,945.916,0.429911,782.967,978.2310000000001,0.41280200000000006,945.908,941.51,934.17,929.7489999999999,904.812,909.209,903.337,901.8760000000001,0.397867,0.347137,0.337596,0.294521,948.845,945.918,938.565,929.7410000000001,865.168,865.164,860.753,862.227,0.44441499999999995,0.33314499999999997,0.39208200000000004,0.357108,810.865,800.572,797.627,799.1,835.814,840.216,834.357,828.467,0.7749060000000001,0.5637270000000001,0.604156,0.51063,941.495,935.633,932.688,928.298,948.857,956.189,956.175,956.182,0.445748,0.482084,0.392309,0.32919,784.408,784.441,780.0189999999999,774.1469999999999,987.0060000000001,985.545,981.1389999999999,978.217,0.551235,0.58887,0.45282,0.457876
Recostarse,Descansar,Pausa,Neutral,0.0,948.8380000000001,907.7410000000001,0.41714799999999996,956.184,863.707,0.45947200000000005,826.992,827.002,0.790349,945.8910000000001,948.837,0.478025,785.8810000000001,976.7539999999999,0.454342,945.8960000000001,944.443,938.564,932.696,907.7310000000001,906.2719999999999,926.821,903.346,0.43509799999999993,0.394204,0.272972,0.33053899999999997,950.315,948.852,938.573,932.697,865.159,866.6310000000001,863.694,863.691,0.47312299999999996,0.40771,0.26907600000000004,0.35884299999999997,813.788,804.97,796.181,796.16,832.887,838.72,838.7339999999999,832.87,0.8180649999999999,0.683775,0.400776,0.530988,941.5,938.573,940.044,931.225,948.855,950.323,960.5930000000001,954.73,0.510901,0.47705,0.421234,0.360457,782.9630000000001,784.424,784.436,775.6089999999999,979.69,985.539,982.622,978.2310000000001,0.580162,0.5779920000000001,0.39121100000000003,0.522696
Recostarse,Descansar,Pausa,Neutral,0.0,951.784,903.346,0.391944,962.049,860.7689999999999,0.448186,834.329,818.215,0.7546729999999999,945.919,947.363,0.440687,791.745,969.3939999999999,0.567998,950.316,945.908,941.51,934.17,903.331,904.812,909.209,903.337,0.395775,0.397867,0.347137,0.337596,954.7280000000001,948.845,945.918,938.565,860.7689999999999,865.168,865.164,860.753,0.43393100000000007,0.44441499999999995,0.33314499999999997,0.39208200000000004,818.181,810.865,800.572,797.627,831.3989999999999,835.814,840.216,834.357,0.792925,0.7749060000000001,0.5637270000000001,0.604156,945.909,941.495,935.633,932.688,945.916,948.857,956.189,956.175,0.429911,0.445748,0.482084,0.392309,782.967,784.408,784.441,780.0189999999999,978.2310000000001,987.0060000000001,985.545,981.1389999999999,0.41280200000000006,0.551235,0.58887,0.45282
Recostarse,Descansar,Pausa,Neutral,0.0,954.7239999999999,903.3330000000001,0.392449,967.939,859.311,0.46396000000000004,837.262,816.698,0.8268840000000001,948.8480000000001,945.916,0.44212399999999996,791.765,969.4,0.53194,948.8380000000001,945.8960000000001,944.443,938.564,907.7410000000001,907.7310000000001,906.2719999999999,926.821,0.41714799999999996,0.43509799999999993,0.394204,0.272972,956.184,950.315,948.852,938.573,863.707,865.159,866.6310000000001,863.694,0.45947200000000005,0.47312299999999996,0.40771,0.26907600000000004,826.992,813.788,804.97,796.181,827.002,832.887,838.72,838.7339999999999,0.790349,0.8180649999999999,0.683775,0.400776,945.8910000000001,941.5,938.573,940.044,948.837,948.855,950.323,960.5930000000001,0.478025,0.510901,0.47705,0.421234,785.8810000000001,782.9630000000001,784.424,784.436,976.7539999999999,979.69,985.539,982.622,0.454342,0.580162,0.5779920000000001,0.39121100000000003
Recostarse,Descansar,Pausa,Neutral,0.0,956.196,901.873,0.41254399999999997,969.4019999999999,860.7769999999999,0.485918,841.682,815.257,0.784817,950.309,945.8910000000001,0.457137,793.238,970.8580000000001,0.5553859999999999,951.784,950.316,945.908,941.51,903.346,903.331,904.812,909.209,0.391944,0.395775,0.397867,0.347137,962.049,954.7280000000001,948.845,945.918,860.7689999999999,860.7689999999999,865.168,865.164,0.448186,0.43393100000000007,0.44441499999999995,0.33314499999999997,834.329,818.181,810.865,800.572,818.215,831.3989999999999,835.814,840.216,0.7546729999999999,0.792925,0.7749060000000001,0.5637270000000001,945.919,945.909,941.495,935.633,947.363,945.916,948.857,956.189,0.440687,0.429911,0.445748,0.482084,791.745,782.967,784.408,784.441,969.3939999999999,978.2310000000001,987.0060000000001,985.545,0.567998,0.41280200000000006,0.551235,0.58887
Recostarse,Descansar,Pausa,Neutral,0.0,959.117,901.857,0.39547,972.33,860.773,0.47790699999999997,843.145,815.2669999999999,0.723001,951.7760000000001,940.045,0.42306000000000005,797.628,972.327,0.46496499999999996,954.7239999999999,948.8380000000001,945.8960000000001,944.443,903.3330000000001,907.7410000000001,907.7310000000001,906.2719999999999,0.392449,0.41714799999999996,0.43509799999999993,0.394204,967.939,956.184,950.315,948.852,859.311,863.707,865.159,866.6310000000001,0.46396000000000004,0.45947200000000005,0.47312299999999996,0.40771,837.262,826.992,813.788,804.97,816.698,827.002,832.887,838.72,0.8268840000000001,0.790349,0.8180649999999999,0.683775,948.8480000000001,945.8910000000001,941.5,938.573,945.916,948.837,948.855,950.323,0.44212399999999996,0.478025,0.510901,0.47705,791.765,785.8810000000001,782.9630000000001,784.424,969.4,976.7539999999999,979.69,985.539,0.53194,0.454342,0.580162,0.5779920000000001
Recostarse,Descansar,Pausa,Neutral,0.0,956.194,901.88,0.41257200000000005,970.8710000000001,860.763,0.46019899999999997,840.2330000000001,816.7280000000001,0.718327,950.317,942.967,0.45458699999999996,797.638,970.8689999999999,0.506184,956.196,951.784,950.316,945.908,901.873,903.346,903.331,904.812,0.41254399999999997,0.391944,0.395775,0.397867,969.4019999999999,962.049,954.7280000000001,948.845,860.7769999999999,860.7689999999999,860.7689999999999,865.168,0.485918,0.448186,0.43393100000000007,0.44441499999999995,841.682,834.329,818.181,810.865,815.257,818.215,831.3989999999999,835.814,0.784817,0.7546729999999999,0.792925,0.7749060000000001,950.309,945.919,945.909,941.495,945.8910000000001,947.363,945.916,948.857,0.457137,0.440687,0.429911,0.445748,793.238,791.745,782.967,784.408,970.8580000000001,969.3939999999999,978.2310000000001,987.0060000000001,0.5553859999999999,0.567998,0.41280200000000006,0.551235
Recostarse,Descansar,Pausa,Neutral,0.0,959.122,901.87,0.381963,970.8589999999999,860.7739999999999,0.42740200000000006,837.2689999999999,819.668,0.54162,950.329,937.102,0.406321,794.712,972.332,0.473249,959.117,954.7239999999999,948.8380000000001,945.8960000000001,901.857,903.3330000000001,907.7410000000001,907.7310000000001,0.39547,0.392449,0.41714799999999996,0.43509799999999993,972.33,967.939,956.184,950.315,860.773,859.311,863.707,865.159,0.47790699999999997,0.46396000000000004,0.45947200000000005,0.47312299999999996,843.145,837.262,826.992,813.788,815.2669999999999,816.698,827.002,832.887,0.723001,0.8268840000000001,0.790349,0.8180649999999999,951.7760000000001,948.8480000000001,945.8910000000001,941.5,940.045,945.916,948.837,948.855,0.42306000000000005,0.44212399999999996,0.478025,0.510901,797.628,791.765,785.8810000000001,782.9630000000001,972.327,969.4,976.7539999999999,979.69,0.46496499999999996,0.53194,0.454342,0.580162
Recostarse,Descansar,Pausa,Neutral,0.0,956.186,901.8580000000001,0.41913199999999995,967.925,860.7560000000001,0.46384200000000003,832.8580000000001,821.135,0.562914,950.31,940.038,0.44645,793.2230000000001,970.8589999999999,0.615165,956.194,956.196,951.784,950.316,901.88,901.873,903.346,903.331,0.41257200000000005,0.41254399999999997,0.391944,0.395775,970.8710000000001,969.4019999999999,962.049,954.7280000000001,860.763,860.7769999999999,860.7689999999999,860.7689999999999,0.46019899999999997,0.485918,0.448186,0.43393100000000007,840.2330000000001,841.682,834.329,818.181,816.7280000000001,815.257,818.215,831.3989999999999,0.718327,0.784817,0.7546729999999999,0.792925,950.317,950.309,945.919,945.909,942.967,945.8910000000001,947.363,945.916,0.45458699999999996,0.457137,0.440687,0.429911,797.638,793.238,791.745,782.967,970.8689999999999,970.8580000000001,969.3939999999999,978.2310000000001,0.506184,0.5553859999999999,0.567998,0.41280200000000006
Recostarse,Descansar,Pausa,Neutral,0.0,954.716,900.416,0.43511700000000003,963.53,860.768,0.466808,824.064,824.057,0.499939,948.8560000000001,938.572,0.45502700000000007,788.845,973.7860000000001,0.6012569999999999,959.122,959.117,954.7239999999999,948.8380000000001,901.87,901.857,903.3330000000001,907.7410000000001,0.381963,0.39547,0.392449,0.41714799999999996,970.8589999999999,972.33,967.939,956.184,860.7739999999999,860.773,859.311,863.707,0.42740200000000006,0.47790699999999997,0.46396000000000004,0.45947200000000005,837.2689999999999,843.145,837.262,826.992,819.668,815.2669999999999,816.698,827.002,0.54162,0.723001,0.8268840000000001,0.790349,950.329,951.7760000000001,948.8480000000001,945.8910000000001,937.102,940.045,945.916,948.837,0.406321,0.42306000000000005,0.44212399999999996,0.478025,794.712,797.628,791.765,785.8810000000001,972.332,972.327,969.4,976.7539999999999,0.473249,0.46496499999999996,0.53194,0.454342
Recostarse,Descansar,Pausa,Neutral,0.0,950.324,903.3389999999999,0.44202299999999994,959.125,863.694,0.48229799999999995,816.709,824.073,0.48785600000000007,945.909,942.9789999999999,0.485202,788.826,972.3530000000001,0.626175,956.186,956.194,956.196,951.784,901.8580000000001,901.88,901.873,903.346,0.41913199999999995,0.41257200000000005,0.41254399999999997,0.391944,967.925,970.8710000000001,969.4019999999999,962.049,860.7560000000001,860.763,860.7769999999999,860.7689999999999,0.46384200000000003,0.46019899999999997,0.485918,0.448186,832.8580000000001,840.2330000000001,841.682,834.329,821.135,816.7280000000001,815.257,818.215,0.562914,0.718327,0.784817,0.7546729999999999,950.31,950.317,950.309,945.919,940.038,942.967,945.8910000000001,947.363,0.44645,0.45458699999999996,0.457137,0.440687,793.2230000000001,797.638,793.238,791.745,970.8589999999999,970.8689999999999,970.8580000000001,969.3939999999999,0.615165,0.506184,0.5553859999999999,0.567998
Recostarse,Descansar,Pausa,Neutral,0.0,948.8539999999999,904.8,0.440503,956.187,866.6189999999999,0.467501,818.191,828.45,0.434924,945.905,944.43,0.47861000000000004,787.3489999999999,973.805,0.6370100000000001,954.716,959.122,959.117,954.7239999999999,900.416,901.87,901.857,903.3330000000001,0.43511700000000003,0.381963,0.39547,0.392449,963.53,970.8589999999999,972.33,967.939,860.768,860.7739999999999,860.773,859.311,0.466808,0.42740200000000006,0.47790699999999997,0.46396000000000004,824.064,837.2689999999999,843.145,837.262,824.057,819.668,815.2669999999999,816.698,0.499939,0.54162,0.723001,0.8268840000000001,948.8560000000001,950.329,951.7760000000001,948.8480000000001,938.572,937.102,940.045,945.916,0.45502700000000007,0.406321,0.42306000000000005,0.44212399999999996,788.845,794.712,797.628,791.765,973.7860000000001,972.332,972.327,969.4,0.6012569999999999,0.473249,0.46496499999999996,0.53194
Recostarse,Descansar,Pausa,Neutral,0.0,951.79,903.335,0.427437,960.59,863.712,0.471413,818.182,826.997,0.42881400000000003,947.367,944.427,0.45650100000000005,787.3760000000001,973.807,0.619854,950.324,956.186,956.194,956.196,903.3389999999999,901.8580000000001,901.88,901.873,0.44202299999999994,0.41913199999999995,0.41257200000000005,0.41254399999999997,959.125,967.925,970.8710000000001,969.4019999999999,863.694,860.7560000000001,860.763,860.7769999999999,0.48229799999999995,0.46384200000000003,0.46019899999999997,0.485918,816.709,832.8580000000001,840.2330000000001,841.682,824.073,821.135,816.7280000000001,815.257,0.48785600000000007,0.562914,0.718327,0.784817,945.909,950.31,950.317,950.309,942.9789999999999,940.038,942.967,945.8910000000001,0.485202,0.44645,0.45458699999999996,0.457137,788.826,793.2230000000001,797.638,793.238,972.3530000000001,970.8589999999999,970.8689999999999,970.8580000000001,0.626175,0.615165,0.506184,0.5553859999999999
Recostarse,Descansar,Pausa,Neutral,0.0,950.314,903.345,0.398439,959.11,863.701,0.44155500000000003,815.2489999999999,822.602,0.368299,945.9,944.427,0.40069899999999997,785.875,975.28,0.525259,948.8539999999999,954.716,959.122,959.117,904.8,900.416,901.87,901.857,0.440503,0.43511700000000003,0.381963,0.39547,956.187,963.53,970.8589999999999,972.33,866.6189999999999,860.768,860.7739999999999,860.773,0.467501,0.466808,0.42740200000000006,0.47790699999999997,818.191,824.064,837.2689999999999,843.145,828.45,824.057,819.668,815.2669999999999,0.434924,0.499939,0.54162,0.723001,945.905,948.8560000000001,950.329,951.7760000000001,944.43,938.572,937.102,940.045,0.47861000000000004,0.45502700000000007,0.406321,0.42306000000000005,787.3489999999999,788.845,794.712,797.628,973.805,973.7860000000001,972.332,972.327,0.6370100000000001,0.6012569999999999,0.473249,0.46496499999999996
Recostarse,Descansar,Pausa,Neutral,0.0,948.84,903.326,0.416268,957.6469999999999,863.706,0.452603,816.715,824.054,0.40657,942.967,942.9730000000001,0.403986,785.8789999999999,975.2610000000001,0.527428,951.79,950.324,956.186,956.194,903.335,903.3389999999999,901.8580000000001,901.88,0.427437,0.44202299999999994,0.41913199999999995,0.41257200000000005,960.59,959.125,967.925,970.8710000000001,863.712,863.694,860.7560000000001,860.763,0.471413,0.48229799999999995,0.46384200000000003,0.46019899999999997,818.182,816.709,832.8580000000001,840.2330000000001,826.997,824.073,821.135,816.7280000000001,0.42881400000000003,0.48785600000000007,0.562914,0.718327,947.367,945.909,950.31,950.317,944.427,942.9789999999999,940.038,942.967,0.45650100000000005,0.485202,0.44645,0.45458699999999996,787.3760000000001,788.826,793.2230000000001,797.638,973.807,972.3530000000001,970.8589999999999,970.8689999999999,0.619854,0.626175,0.615165,0.506184
Recostarse,Descansar,Pausa,Neutral,0.0,950.307,904.802,0.32561599999999996,959.122,862.2389999999999,0.37262,828.46,829.943,0.342371,941.498,950.313,0.324429,784.426,973.807,0.3605,950.314,948.8539999999999,954.716,959.122,903.345,904.8,900.416,901.87,0.398439,0.440503,0.43511700000000003,0.381963,959.11,956.187,963.53,970.8589999999999,863.701,866.6189999999999,860.768,860.7739999999999,0.44155500000000003,0.467501,0.466808,0.42740200000000006,815.2489999999999,818.191,824.064,837.2689999999999,822.602,828.45,824.057,819.668,0.368299,0.434924,0.499939,0.54162,945.9,945.905,948.8560000000001,950.329,944.427,944.43,938.572,937.102,0.40069899999999997,0.47861000000000004,0.45502700000000007,0.406321,785.875,787.3489999999999,788.845,794.712,975.28,973.805,973.7860000000001,972.332,0.525259,0.6370100000000001,0.6012569999999999,0.473249
Recostarse,Descansar,Pausa,Neutral,0.0,951.7719999999999,907.7360000000001,0.358783,959.128,865.164,0.378816,919.4789999999999,847.535,0.0708364,944.441,948.847,0.35970799999999997,785.89,970.877,0.412525,948.84,951.79,950.324,956.186,903.326,903.335,903.3389999999999,901.8580000000001,0.416268,0.427437,0.44202299999999994,0.41913199999999995,957.6469999999999,960.59,959.125,967.925,863.706,863.712,863.694,860.7560000000001,0.452603,0.471413,0.48229799999999995,0.46384200000000003,816.715,818.182,816.709,832.8580000000001,824.054,826.997,824.073,821.135,0.40657,0.42881400000000003,0.48785600000000007,0.562914,942.967,947.367,945.909,950.31,942.9730000000001,944.427,942.9789999999999,940.038,0.403986,0.45650100000000005,0.485202,0.44645,785.8789999999999,787.3760000000001,788.826,793.2230000000001,975.2610000000001,973.807,972.3530000000001,970.8589999999999,0.527428,0.619854,0.626175,0.615165
Recostarse,Descansar,Pausa,Neutral,0.0,948.855,906.2660000000001,0.338044,959.113,862.232,0.365937,816.7239999999999,824.057,0.238862,940.045,950.311,0.367196,785.8960000000001,969.385,0.43404899999999996,950.307,950.314,948.8539999999999,954.716,904.802,903.345,904.8,900.416,0.32561599999999996,0.398439,0.440503,0.43511700000000003,959.122,959.11,956.187,963.53,862.2389999999999,863.701,866.6189999999999,860.768,0.37262,0.44155500000000003,0.467501,0.466808,828.46,815.2489999999999,818.191,824.064,829.943,822.602,828.45,824.057,0.342371,0.368299,0.434924,0.499939,941.498,945.9,945.905,948.8560000000001,950.313,944.427,944.43,938.572,0.324429,0.40069899999999997,0.47861000000000004,0.45502700000000007,784.426,785.875,787.3489999999999,788.845,973.807,975.28,973.805,973.7860000000001,0.3605,0.525259,0.6370100000000001,0.6012569999999999
Recostarse,Descansar,Pausa,Neutral,0.0,947.388,904.805,0.374025,959.1139999999999,862.225,0.415941,818.188,824.059,0.371706,938.566,945.903,0.399269,782.9789999999999,967.934,0.555072,951.7719999999999,948.84,951.79,950.324,907.7360000000001,903.326,903.335,903.3389999999999,0.358783,0.416268,0.427437,0.44202299999999994,959.128,957.6469999999999,960.59,959.125,865.164,863.706,863.712,863.694,0.378816,0.452603,0.471413,0.48229799999999995,919.4789999999999,816.715,818.182,816.709,847.535,824.054,826.997,824.073,0.0708364,0.40657,0.42881400000000003,0.48785600000000007,944.441,942.967,947.367,945.909,948.847,942.9730000000001,944.427,942.9789999999999,0.35970799999999997,0.403986,0.45650100000000005,0.485202,785.89,785.8789999999999,787.3760000000001,788.826,970.877,975.2610000000001,973.807,972.3530000000001,0.412525,0.527428,0.619854,0.626175
