Accion,Actividad,Categoria,Emocion,person,Nose_x,Nose_y,Neck_x,Neck_y,RShoulder_x,RShoulder_y,RElbow_x,RElbow_y,RWrist_x,RWrist_y,LShoulder_x,LShoulder_y,LElbow_x,LElbow_y,LWrist_x,LWrist_y,RHip_x,RHip_y
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,269.138,502.595,248.592,556.879,214.855,609.716,279.409,690.4739999999999,355.777,696.3560000000001,283.83,506.98800000000006,348.425,567.138,395.39300000000003,630.269,333.726,671.404
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,267.694,502.57599999999996,248.58700000000002,556.8580000000001,214.842,608.262,277.95599999999996,689.025,357.215,696.35,285.277,506.981,349.88,567.164,395.411,630.286,333.74300000000005,671.3989999999999
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,267.695,505.499,248.579,556.863,214.843,608.264,277.961,689.029,357.213,696.352,283.832,506.968,348.418,565.711,395.405,630.2719999999999,336.666,674.3
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,267.677,505.505,248.58,556.868,214.83700000000002,608.2769999999999,277.986,690.451,357.211,696.365,285.27299999999997,506.972,348.42900000000003,565.7080000000001,395.402,628.855,333.72900000000004,672.8560000000001
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,267.7,505.517,248.577,556.859,214.84099999999998,608.271,277.97,689.033,355.74800000000005,696.3430000000001,283.827,506.978,348.42699999999996,565.7090000000001,396.858,630.309,333.755,674.316
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,266.237,505.52099999999996,248.578,555.41,214.833,606.811,277.975,689.015,352.842,696.346,285.27299999999997,506.969,348.444,565.711,396.875,631.745,332.26599999999996,672.8330000000001
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,267.663,505.519,248.592,555.389,214.84599999999998,606.783,276.51099999999997,687.547,346.985,697.7869999999999,285.295,506.95,348.42,562.756,396.87800000000004,630.279,330.795,668.4630000000001
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,267.692,506.97,248.59,553.947,216.27,606.78,276.51599999999996,687.5189999999999,345.49300000000005,697.821,285.286,505.48900000000003,352.827,564.216,396.87300000000005,627.381,324.953,666.992
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,269.164,505.51099999999997,248.614,552.474,216.291,603.865,276.529,687.512,342.55400000000003,699.257,285.298,504.045,351.36,562.737,398.32800000000003,624.415,330.792,665.5369999999999
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,273.55,504.05800000000005,250.08700000000002,551.023,216.31799999999998,603.849,276.502,686.058,342.546,700.7310000000001,288.20799999999997,504.029,354.291,562.746,398.344,618.5509999999999,329.33099999999996,665.523
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,275.013,505.495,251.553,549.531,217.753,602.375,276.496,684.613,341.10699999999997,700.752,289.689,502.55400000000003,354.28,561.298,401.255,615.582,327.875,666.972
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,277.95,504.036,254.479,548.0790000000001,219.226,600.915,276.517,684.575,341.05699999999996,699.295,292.624,501.11400000000003,355.77099999999996,561.299,402.74699999999996,614.117,329.348,666.988
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,283.812,501.13,260.356,546.641,222.188,596.524,277.941,681.6619999999999,341.05400000000003,699.305,295.58299999999997,501.092,357.19300000000004,559.8340000000001,404.2,611.198,332.26800000000003,666.9939999999999
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,288.242,499.659,263.296,546.597,226.585,596.52,277.982,677.2639999999999,341.10900000000004,700.74,298.535,499.606,357.26099999999997,558.326,404.175,606.822,335.20599999999996,666.987
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,294.093,498.17800000000005,266.233,543.672,229.485,593.58,280.887,675.783,342.56300000000005,702.2180000000001,305.865,498.131,358.72,555.42,402.74800000000005,603.868,336.67,668.467
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,298.52099999999996,496.699,273.536,539.283,232.472,590.659,282.36400000000003,674.306,342.56699999999995,703.666,311.693,493.767,361.644,555.398,404.202,600.92,338.164,669.925
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,308.79200000000003,492.29699999999997,276.525,534.8919999999999,239.78400000000002,583.297,285.27,672.8710000000001,343.99300000000005,703.698,317.60200000000003,489.37800000000004,364.591,552.4730000000001,405.659,596.543,342.56,668.453
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,316.118,487.917,285.301,533.384,244.19099999999997,580.386,283.829,671.377,342.56800000000004,705.148,323.485,487.86300000000006,371.895,551.03,407.151,595.034,344.00199999999995,668.465
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,323.482,486.43800000000005,292.62,530.4490000000001,250.055,575.953,283.819,668.445,342.54699999999997,706.613,332.284,486.411,376.311,548.0980000000001,411.56699999999995,595.0269999999999,344.022,671.3939999999999
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,333.733,484.95599999999996,298.519,526.047,260.33,570.092,283.844,664.041,342.536,706.605,339.60400000000004,483.483,383.649,548.075,415.964,593.5830000000001,349.88699999999994,671.3789999999999
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,342.54400000000004,482.0,308.764,521.654,266.222,565.6709999999999,282.357,662.569,342.522,706.5989999999999,345.461,480.532,389.525,545.107,418.871,592.1030000000001,349.89599999999996,672.845
TomarObjeto,Acomodar,Trabajo,Neutral,0.0,351.35900000000004,476.161,313.195,518.698,275.004,559.825,279.428,659.6469999999999,341.056,702.2360000000001,352.81300000000005,479.07800000000003,392.475,540.747,420.381,590.626,344.026,674.304
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,357.255,474.663,321.971,515.773,280.89099999999996,555.401,276.528,653.785,339.631,697.8430000000001,357.254,480.533,398.337,537.7919999999999,424.776,589.192,348.417,672.847
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,361.656,468.798,323.443,512.857,286.774,550.999,276.47,649.356,341.075,696.33,358.68199999999996,480.54400000000004,404.18,534.847,429.142,587.727,351.355,669.923
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,366.056,464.385,323.493,509.88800000000003,288.243,545.1519999999999,274.997,643.482,339.626,689.0260000000001,360.18800000000005,479.059,405.664,531.911,430.631,583.317,344.029,666.985
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,368.973,458.505,324.931,502.57,289.694,537.794,273.52099999999996,637.637,339.629,683.117,363.092,471.725,405.685,526.068,432.121,578.906,346.963,659.637
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,368.94,452.654,323.501,499.647,288.259,533.395,269.13599999999997,628.804,339.62300000000005,674.325,361.61800000000005,467.346,404.225,517.2330000000001,432.092,570.068,344.022,653.763
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,366.061,449.724,323.47,493.764,286.762,531.9119999999999,266.195,624.396,338.16900000000004,665.498,360.166,458.531,404.202,512.839,430.64099999999996,561.3,342.545,649.372
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,366.033,439.464,319.079,486.42199999999997,283.83099999999996,527.512,263.296,615.586,338.151,655.237,355.75699999999995,452.64599999999996,393.936,499.63800000000003,427.71,548.094,345.491,643.487
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,363.126,436.475,314.645,483.474,277.95799999999997,524.573,261.797,609.719,339.595,646.408,348.43699999999995,445.315,390.98699999999997,490.82800000000003,427.69300000000004,539.2719999999999,348.426,628.82
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,360.157,430.625,311.72900000000004,479.069,276.467,517.242,258.888,603.866,341.084,639.066,346.978,440.894,391.022,490.81300000000005,432.085,531.953,357.22,622.941
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,358.67400000000004,424.76800000000003,307.323,471.723,272.087,514.314,258.885,599.45,341.105,627.313,342.56300000000005,432.092,388.074,482.01099999999997,417.426,509.926,361.63300000000004,609.731
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,354.292,418.87300000000005,299.991,467.31,267.683,511.35699999999997,258.88,595.07,342.56800000000004,615.623,336.67400000000004,426.23900000000003,383.656,473.191,414.496,498.18,360.17199999999997,596.526
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,349.899,411.56,295.565,462.911,267.668,508.439,263.255,593.57,346.98400000000004,605.36,323.474,423.301,379.245,465.866,424.764,495.209,351.36,589.18
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,346.944,405.68699999999995,294.099,458.522,266.221,504.036,264.718,590.624,355.772,596.528,321.991,418.874,367.515,455.58,0.0,0.0,371.911,600.9159999999999
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,345.495,399.816,292.619,454.13800000000003,267.693,499.645,270.615,584.778,360.191,587.706,319.065,417.408,386.591,470.25800000000004,452.661,499.61699999999996,373.39,599.4630000000001
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,344.034,392.449,292.643,452.64300000000003,273.529,499.64300000000003,277.962,584.765,370.43800000000005,580.328,317.586,410.07199999999995,376.296,459.99199999999996,417.418,484.95599999999996,371.92900000000003,603.849
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,344.033,389.528,286.77,452.64099999999996,276.52,499.616,289.71,583.328,380.705,570.11,289.705,411.548,348.425,442.379,382.17699999999996,457.059,380.715,600.929
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,345.469,383.684,291.154,452.64300000000003,280.89599999999996,498.157,301.45799999999997,581.864,389.523,562.741,298.514,411.54400000000004,357.223,452.64300000000003,385.13599999999997,459.99300000000005,388.04400000000004,603.845
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,345.506,379.272,294.089,451.17199999999997,288.219,495.228,311.724,580.374,395.4,553.925,294.099,411.538,0.0,0.0,0.0,0.0,388.064,602.386
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,346.962,371.917,298.51,445.319,292.643,490.82599999999996,323.468,578.886,405.656,545.145,304.373,408.60400000000004,0.0,0.0,0.0,0.0,391.01300000000003,593.602
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,349.875,367.505,298.535,440.926,297.05,486.435,335.199,573.049,415.934,533.406,301.439,405.69199999999995,0.0,0.0,0.0,0.0,395.395,590.639
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,355.73199999999997,360.19800000000004,310.238,439.452,302.911,483.459,343.996,568.653,426.217,524.57,314.66700000000003,404.208,0.0,0.0,0.0,0.0,401.282,586.237
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,358.681,357.19599999999997,316.10900000000004,433.58,310.259,477.616,357.23800000000006,562.7769999999999,435.05300000000005,514.303,322.002,393.93300000000005,0.0,0.0,0.0,0.0,407.149,580.381
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,361.63599999999997,349.88800000000003,321.975,429.17400000000004,314.66900000000004,470.27,370.445,558.327,442.366,504.02,323.471,391.014,0.0,0.0,0.0,0.0,418.889,583.295
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,367.51,343.98900000000003,324.953,423.285,323.45,465.849,383.68199999999996,551.026,452.691,492.30300000000005,330.80800000000005,388.039,0.0,0.0,0.0,0.0,429.154,580.388
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,371.892,338.154,330.806,417.425,329.336,458.526,392.44599999999997,546.597,461.457,482.022,335.204,382.173,0.0,0.0,0.0,0.0,433.54900000000004,575.962
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,377.79,327.89099999999996,336.667,413.009,338.135,452.64300000000003,402.74199999999996,536.319,467.35400000000004,468.809,335.209,374.853,0.0,0.0,0.0,0.0,439.42800000000005,568.615
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,383.64599999999996,320.543,342.55699999999996,405.708,344.0,442.38800000000003,410.088,531.9069999999999,473.216,457.069,338.144,371.898,0.0,0.0,0.0,0.0,449.70599999999996,561.289
DesplazarObjeto,Acomodar,Trabajo,Neutral,0.0,389.505,310.267,345.469,396.86400000000003,349.881,435.033,417.43300000000005,521.655,476.131,443.837,332.274,364.56199999999995,0.0,0.0,0.0,0.0,452.63599999999997,552.469
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,392.483,301.462,352.82300000000004,388.06800000000004,357.217,426.24199999999996,424.76599999999996,512.866,477.634,432.098,344.02,351.358,0.0,0.0,0.0,0.0,457.059,540.742
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,401.277,294.098,360.16,379.264,361.648,415.969,433.57300000000004,505.491,477.635,424.755,357.23699999999997,342.559,0.0,0.0,0.0,0.0,461.44699999999995,533.398
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,405.673,288.23400000000004,363.11199999999997,373.37,368.99300000000005,410.07199999999995,440.89,499.599,480.533,417.38800000000003,355.76599999999996,339.62199999999996,0.0,0.0,0.0,0.0,465.85699999999997,523.116
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,413.023,277.975,367.517,366.04699999999997,374.85699999999997,404.226,449.722,489.355,483.49199999999996,410.087,346.962,335.19,0.0,0.0,0.0,0.0,468.80400000000003,512.849
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,417.42699999999996,276.454,373.375,360.148,382.19,398.32800000000003,454.131,483.466,486.44800000000004,404.211,358.70099999999996,326.42,0.0,0.0,0.0,0.0,474.676,505.49699999999996
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,424.77,267.677,377.778,357.21,388.05199999999996,392.46,462.905,474.653,496.666,393.909,357.227,323.457,0.0,0.0,0.0,0.0,480.56,501.102
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,429.19599999999997,264.72,382.18300000000005,349.9,392.48800000000006,388.069,465.86,465.889,499.644,386.594,358.702,320.51599999999996,0.0,0.0,0.0,0.0,484.967,496.69
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,436.481,260.33799999999997,388.039,345.49800000000005,399.79,383.66,471.722,458.528,504.031,380.717,363.097,314.651,0.0,0.0,0.0,0.0,490.819,487.88699999999994
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,439.42900000000003,254.49200000000002,391.01199999999994,342.535,405.7,374.861,476.162,452.624,509.93300000000005,374.849,367.51599999999996,311.746,0.0,0.0,0.0,0.0,498.17400000000004,484.968
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,443.83099999999996,251.53099999999998,393.93800000000005,338.164,411.56699999999995,373.366,484.926,446.781,517.229,368.941,368.968,310.246,448.255,346.964,486.417,358.704,501.119,483.49300000000005
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,451.15,248.607,404.20300000000003,336.694,420.36300000000006,368.97900000000004,489.36699999999996,439.44800000000004,521.646,366.041,374.853,308.795,455.579,348.43300000000005,484.954,355.76199999999994,508.418,482.00300000000004
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,452.665,248.575,407.147,335.207,430.61699999999996,363.101,499.61,437.941,528.9830000000001,358.736,376.32300000000004,310.25,385.12800000000004,370.439,388.06,386.585,512.83,479.092
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,458.543,242.732,413.004,330.806,435.026,358.723,502.56699999999995,435.014,533.372,358.666,382.20599999999996,307.307,393.92900000000003,367.501,0.0,0.0,515.7819999999999,477.624
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,464.421,242.722,418.905,327.866,442.37300000000005,357.223,509.906,429.158,537.784,355.76,389.526,304.375,465.86300000000006,333.73800000000006,496.691,342.566,520.1709999999999,476.12800000000004
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,471.735,241.22299999999998,426.211,324.91900000000004,451.164,355.74800000000005,517.2280000000001,427.69,546.573,349.892,393.925,298.509,468.80699999999996,332.26099999999997,499.642,342.53,523.121,473.202
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,480.527,235.38099999999997,435.026,324.91,458.525,352.81300000000005,523.129,424.774,550.992,348.418,402.74300000000005,298.51599999999996,480.528,333.76099999999997,509.913,341.087,527.507,468.80199999999996
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,486.374,232.458,439.42900000000003,321.999,465.87,349.903,531.911,421.82599999999996,556.895,344.041,408.61199999999997,295.58099999999996,486.42800000000005,330.795,515.769,339.625,533.377,464.385
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,493.76199999999994,232.445,448.24300000000005,319.056,473.20599999999996,348.412,536.331,418.911,564.2130000000001,342.57599999999996,415.967,292.633,492.289,333.75199999999995,526.043,335.224,539.261,461.476
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,501.092,230.96099999999998,454.13300000000004,316.13599999999997,480.55699999999996,346.94,546.5840000000001,417.426,570.109,342.555,423.296,289.699,504.038,338.13800000000003,533.387,336.661,546.606,459.98199999999997
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,509.871,229.533,462.934,314.66200000000003,487.885,345.476,552.486,415.976,578.9019999999999,341.089,435.029,288.22700000000003,515.764,332.25300000000004,540.729,335.19599999999997,552.47,455.605
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,517.236,228.02200000000002,471.723,314.66200000000003,502.55199999999996,346.966,562.748,417.397,586.234,339.603,437.98400000000004,288.244,521.65,330.81800000000004,543.673,332.274,561.28,455.591
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,526.052,226.574,481.99800000000005,313.22,511.384,346.94300000000004,573.03,415.974,593.61,339.619,449.72,286.776,533.418,329.343,552.489,326.43,564.24,452.66
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,534.856,225.106,489.374,311.749,521.655,345.464,581.82,413.01800000000003,602.394,336.673,459.98800000000006,285.286,534.87,322.013,562.742,326.407,575.982,452.66
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,546.592,222.17,501.1,310.28,531.914,342.542,593.556,410.09,612.6469999999999,333.73900000000003,467.334,282.371,531.929,299.976,562.747,324.92,580.3919999999999,446.782
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,552.4830000000001,222.16299999999998,509.909,308.795,542.186,341.06800000000004,599.441,405.702,620.021,330.786,479.07099999999997,280.885,546.594,297.033,577.432,322.0,592.116,445.316
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,562.734,217.78799999999998,518.697,304.381,549.5269999999999,336.668,609.737,402.722,627.381,326.38599999999997,486.39599999999996,277.962,556.875,297.04200000000003,593.5830000000001,323.467,600.9169999999999,439.43800000000005
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,571.5459999999999,216.28799999999998,527.524,299.954,558.36,333.726,617.0840000000001,396.86699999999996,639.09,322.004,495.22,272.097,565.687,294.097,599.46,322.0,611.205,437.954
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,578.893,214.81900000000002,534.846,297.034,568.612,332.26199999999994,628.798,392.43800000000005,647.879,314.642,502.58,272.082,578.9,297.013,609.735,320.514,621.485,435.048
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,587.7130000000001,211.894,545.116,295.585,577.423,327.858,640.549,390.972,655.2280000000001,311.731,509.92400000000004,270.60200000000003,0.0,0.0,0.0,0.0,627.354,433.565
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,595.08,207.485,549.561,294.086,583.307,324.921,647.881,388.05400000000003,662.58,310.222,514.298,266.22700000000003,0.0,0.0,0.0,0.0,637.61,435.025
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,602.386,206.03,556.89,291.187,593.56,324.921,653.775,383.655,669.898,307.305,523.132,264.726,597.994,289.715,627.335,311.70599999999996,643.495,432.10400000000004
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,608.273,203.097,562.754,289.724,598.001,322.006,661.0830000000001,385.116,674.317,307.327,528.971,261.806,0.0,0.0,0.0,0.0,649.356,427.709
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,615.599,203.097,568.645,288.254,602.405,320.52299999999997,664.023,383.681,678.716,308.751,533.414,261.786,605.323,280.89,643.499,308.797,655.239,427.68800000000005
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,622.932,200.15099999999998,577.4119999999999,288.20799999999997,608.264,320.52299999999997,666.9989999999999,383.684,686.073,307.316,542.207,255.947,0.0,0.0,0.0,0.0,661.1080000000001,426.221
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,628.793,197.21599999999998,580.365,285.288,612.674,319.05,672.8739999999999,383.673,689.0319999999999,310.236,548.072,254.47400000000002,0.0,0.0,0.0,0.0,666.988,423.29900000000004
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,636.165,195.761,583.3240000000001,277.98400000000004,615.618,314.66200000000003,675.7869999999999,383.648,696.345,308.79,555.4119999999999,251.516,0.0,0.0,0.0,0.0,671.3810000000001,420.375
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,642.05,195.762,592.132,279.416,621.465,314.645,681.6610000000001,382.208,702.225,308.754,561.289,248.614,0.0,0.0,0.0,0.0,674.302,420.376
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,649.345,194.28,596.5459999999999,276.512,625.873,313.183,686.08,382.17,709.5360000000001,307.312,568.6080000000001,245.672,0.0,0.0,0.0,0.0,674.346,420.36800000000005
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,655.24,195.72400000000002,602.384,276.483,627.359,311.731,690.454,380.69699999999995,716.882,302.927,574.507,245.673,0.0,0.0,0.0,0.0,677.2610000000001,418.881
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,662.596,188.40200000000002,609.729,275.001,633.22,310.262,694.903,376.31199999999995,721.318,302.91200000000003,581.8290000000001,242.73,652.303,272.087,689.003,295.568,681.654,417.436
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,669.928,185.493,615.625,270.603,639.0980000000001,308.79,699.278,374.85,730.1010000000001,299.954,592.102,238.328,661.128,275.005,706.6080000000001,294.10400000000004,687.55,418.871
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,675.75,184.03099999999998,621.493,267.682,642.0319999999999,307.318,705.155,373.395,735.9989999999999,298.515,596.5419999999999,233.90400000000002,674.321,275.013,718.3530000000001,294.106,693.404,415.954
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,686.046,182.498,627.3430000000001,264.76,644.96,299.995,709.5319999999999,373.355,743.294,297.062,605.344,230.986,678.73,273.568,722.7610000000001,294.129,697.788,413.01800000000003
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,690.443,182.50099999999998,636.1419999999999,263.297,650.815,298.52299999999997,711.044,370.44199999999995,747.7560000000001,295.598,615.613,228.048,687.53,270.629,725.704,288.222,703.669,410.07199999999995
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,696.352,181.05900000000003,644.945,261.82,653.783,298.491,718.342,370.44800000000004,755.071,295.58,624.414,226.58599999999998,687.547,261.803,722.779,283.823,708.1089999999999,405.7
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,705.1510000000001,178.141,649.362,255.951,658.1669999999999,294.122,721.302,368.952,760.92,294.10400000000004,633.217,223.63299999999998,699.2769999999999,264.756,728.637,276.502,715.44,404.212
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,711.028,176.65400000000002,659.6510000000001,252.995,661.125,289.717,722.802,366.05199999999996,766.826,294.098,653.768,217.769,709.558,260.344,738.9069999999999,275.026,721.325,404.19
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,719.8489999999999,172.24,671.373,250.053,665.51,285.291,727.188,363.084,772.683,292.624,675.7860000000001,216.313,735.9730000000001,280.89,758.0210000000001,279.44,728.654,399.801
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,724.265,170.766,675.808,245.658,669.935,277.974,733.028,360.18,781.4860000000001,291.17,684.6080000000001,211.885,733.052,272.09,769.7289999999999,276.488,736.003,393.925
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,734.507,166.389,686.069,241.278,675.783,275.012,734.5360000000001,358.667,787.38,288.24,694.887,208.959,744.795,277.96299999999997,784.4169999999999,276.495,741.862,389.54
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,741.836,160.498,691.928,230.983,680.2,267.681,737.444,354.293,793.245,286.783,700.7589999999999,198.683,749.183,279.428,796.171,277.941,747.7389999999999,383.654
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,747.7489999999999,156.096,699.307,226.578,687.528,263.276,738.8960000000001,346.968,800.568,286.746,718.357,192.80700000000002,758.01,263.286,803.5039999999999,273.553,755.075,377.781
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,755.078,153.17,708.068,219.248,691.936,257.409,740.395,344.036,804.9910000000001,283.82,722.7610000000001,184.025,765.3380000000001,255.935,810.855,269.142,762.3989999999999,373.375
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,762.4,150.245,712.5060000000001,216.28099999999998,696.334,250.067,741.88,341.094,809.3919999999999,283.819,733.035,183.99,769.748,269.155,818.201,272.093,766.809,370.435
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,769.765,147.293,724.263,210.41099999999997,700.745,247.122,744.7610000000001,339.595,815.258,282.35,753.574,176.66400000000002,785.885,260.334,824.07,283.819,769.757,368.985
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,778.572,147.273,735.9830000000001,204.56400000000002,705.158,242.717,744.815,335.209,818.198,282.355,766.8,170.80200000000002,788.845,250.06400000000002,829.923,279.421,774.14,367.515
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,784.424,147.268,741.8380000000001,201.61700000000002,709.56,238.312,746.258,332.287,821.15,282.361,772.67,169.304,802.0360000000001,232.454,831.424,282.365,778.552,364.57199999999995
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,788.823,147.268,746.2610000000001,198.692,713.9760000000001,233.91,746.2719999999999,329.337,821.1489999999999,285.288,780.034,166.398,810.841,223.65,835.803,285.297,782.949,364.55400000000003
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,791.794,145.851,755.034,195.745,719.828,230.97,746.2869999999999,326.39099999999996,825.54,285.297,788.811,160.529,816.7410000000001,217.78400000000002,838.721,282.35400000000004,784.427,361.635
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,797.653,147.275,759.48,192.827,722.765,228.05900000000003,746.283,323.478,825.51,288.22,797.635,156.108,825.5369999999999,216.308,844.6110000000001,276.504,787.3430000000001,360.18699999999995
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,803.5010000000001,144.362,766.822,191.35,725.7080000000001,229.49,747.7330000000001,323.428,828.454,288.26099999999997,803.5419999999999,151.72799999999998,834.341,214.81099999999998,847.54,276.478,790.284,361.64300000000003
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,806.4639999999999,147.3,769.779,188.423,731.569,226.56,747.7510000000001,321.986,829.933,289.722,812.323,151.695,840.2330000000001,216.295,851.953,277.944,790.31,360.167
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,812.312,147.309,775.6339999999999,188.40099999999998,734.518,223.639,749.206,320.53,832.872,291.17400000000004,818.192,153.161,850.482,217.795,859.308,280.88,793.2230000000001,360.16900000000004
Digitar,UtilizarEquipoComputo,Trabajo,Neutral,0.0,815.23,148.776,782.95,186.945,737.465,220.706,750.6489999999999,319.078,832.8589999999999,294.105,826.9939999999999,154.625,856.3739999999999,222.18099999999998,862.212,285.29200000000003,794.705,358.724
